pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	0.794	0.794	0.081	0.713	5.5	5.9	698.9	698.9	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	474.0	0.506	0.506	0.429	0.077	7.1	63.8	68.2	68.2	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	1140.0	0.487	0.487	0.426	0.061	39.0	64.5	65.1	65.1	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	1140.0	0.195	0.195	0.164	0.030	16.5	21.0	22.4	22.4	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	11	add_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.158	0.158	0.150	0.008	8.4	9.0	15.5	15.5	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	288.0	0.155	0.155	0.119	0.036	12.7	19.0	19.0	19.0	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	60.0	0.070	0.070	0.029	0.041	11.5	13.6	14.9	14.9	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	38.0	0.065	0.065	0.065	0.000	65.1	65.1	65.1	65.1	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	60.0	0.058	0.058	0.017	0.041	9.8	9.9	10.9	10.9	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=978.171	bracket_union_ms_per_graph=871.687	exclusive_ms_per_graph=778.200	ambiguous_overlap_ms_per_graph=93.487	same_pipeline_overlap_ms_per_graph=29.686	cross_pipeline_overlap_ms_per_graph=63.800	overlap_ms_per_graph=106.484	overlap_fraction=0.1222	cross_pipeline_overlap_fraction=0.0732	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=1.096	queue_completion_span_ms_per_graph=872.783	retire_span_ms_per_graph=878.205	record_ms_per_graph=333.856	readback_ms_per_graph=0.068	dispatch_row_emit_ms_per_graph=0.209	total_emit_ms_per_graph=0.209	flush_ms_per_graph=0.000	residual_ms_per_graph=5.421	submits_per_graph=53.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
