1788373572561634776	985000000		933Mhz	77000	95
1788373572627868358	957000000		933Mhz	77000	97
1788373572693865856	900000000		933Mhz	77000	95
1788373572760502465	857000000		933Mhz	77000	90
1788373572850015532	871000000		933Mhz	77000	94
1788373572910754954	885000000		933Mhz	77000	93
1788373572980904762	957000000		933Mhz	77000	96
1788373573044865605	957000000		933Mhz	77000	95
1788373573112661241	985000000		933Mhz	77000	97
1788373573190198194	942000000		933Mhz	76000	95
1788373573256494524	885000000		933Mhz	76000	90
1788373573335041183	885000000		933Mhz	76000	94
1788373573401182091	885000000		933Mhz	76000	93
1788373573466204949	942000000		933Mhz	76000	96
1788373573533200132	957000000		933Mhz	76000	95
1788373573596008400	1000000000		933Mhz	76000	97
1788373573661211497	971000000		933Mhz	76000	95
1788373573728299123	914000000		933Mhz	76000	98
1788373573800620039	871000000		933Mhz	76000	96
1788373573871990510	871000000		933Mhz	75000	94
1788373573938110428	942000000		933Mhz	75000	96
1788373574003620351	971000000		933Mhz	75000	94
1788373574067953624	1000000000		933Mhz	75000	97
1788373574136110780	971000000		933Mhz	75000	93
1788373574204515229	914000000		933Mhz	75000	97
1788373574280202308	871000000		933Mhz	75000	96
1788373574348303959	825000000		933Mhz	75000	93
1788373574420851070	900000000		933Mhz	75000	96
1788373574487312660	928000000		933Mhz	74000	94
1788373574554085014	985000000		933Mhz	74000	97
1788373574624558450	985000000		933Mhz	74000	95
1788373574694545061	928000000		933Mhz	74000	97
1788373574764924431	885000000		933Mhz	74000	97
1788373574829651052	850000000		933Mhz	74000	92
1788373574903276659	900000000		933Mhz	74000	95
1788373574968258460	928000000		933Mhz	74000	95
1788373575035018602	985000000		933Mhz	74000	97
1788373575098698357	1000000000		933Mhz	74000	93
1788373575165502882	971000000		933Mhz	73000	97
1788373575242203394	900000000		933Mhz	73000	93
1788373575307482654	857000000		933Mhz	73000	90
1788373575392197900	885000000		933Mhz	73000	95
1788373575458096644	928000000		933Mhz	73000	94
1788373575525134367	985000000		933Mhz	73000	97
1788373575595598655	1000000000		933Mhz	73000	95
1788373575662532303	957000000		933Mhz	73000	94
1788373575742103166	900000000		933Mhz	73000	97
1788373575816744811	850000000		933Mhz	73000	96
1788373575888903162	885000000		933Mhz	73000	98
1788373575953920340	914000000		933Mhz	73000	95
1788373576016988567	971000000		933Mhz	73000	97
1788373576082575305	985000000		933Mhz	73000	95
1788373576145106934	957000000		933Mhz	72000	97
1788373576215162906	928000000		933Mhz	72000	94
1788373576281314194	857000000		933Mhz	73000	81
1788373576361201973	885000000		933Mhz	73000	90
1788373576424999490	900000000		933Mhz	73000	91
1788373576494221566	942000000		933Mhz	73000	95
1788373576564033219	942000000		933Mhz	72000	95
1788373576635557409	957000000		933Mhz	72000	97
1788373576715110559	914000000		933Mhz	72000	95
1788373576780300021	857000000		933Mhz	72000	84
1788373576859080960	837000000		933Mhz	73000	92
1788373576924924641	857000000		933Mhz	73000	91
1788373576996971673	928000000		933Mhz	73000	95
1788373577062875667	957000000		933Mhz	72000	93
1788373577130352885	971000000		933Mhz	72000	96
1788373577209987198	928000000		933Mhz	72000	96
1788373577276484486	885000000		933Mhz	72000	92
1788373577350303466	900000000		933Mhz	72000	91
1788373577417869742	871000000		933Mhz	72000	91
1788373577485135706	928000000		933Mhz	72000	95
1788373577548080891	942000000		933Mhz	72000	94
1788373577614665062	985000000		933Mhz	72000	97
1788373577684096652	957000000		933Mhz	72000	95
1788373577758119485	914000000		933Mhz	72000	97
1788373577831621320	885000000		933Mhz	72000	95
1788373577897497812	850000000		933Mhz	72000	92
1788373577970947037	900000000		933Mhz	72000	96
1788373578034552294	928000000		933Mhz	72000	94
1788373578099043244	985000000		933Mhz	72000	97
1788373578164123871	1000000000		933Mhz	72000	95
1788373578227974398	957000000		933Mhz	72000	98
1788373578310961860	885000000		933Mhz	72000	96
1788373578381481713	837000000		933Mhz	72000	86
1788373578463848118	900000000		933Mhz	72000	92
1788373578528489390	914000000		933Mhz	72000	93
1788373578593760206	971000000		933Mhz	72000	96
1788373578659322066	971000000		933Mhz	72000	94
1788373578726499172	957000000		933Mhz	72000	97
1788373578810829815	914000000		933Mhz	72000	92
1788373578888878280	400000000		933Mhz	72000	89
1788373578979010911	850000000		933Mhz	72000	94
1788373579043477035	400000000		933Mhz	72000	69
1788373579111707258	400000000		933Mhz	72000	35
