1788373517736918332	1100000000		400Mhz	73000	94
1788373517834888717	1100000000		400Mhz	73000	96
1788373517943690224	1100000000		400Mhz	73000	77
1788373518051944383	1100000000		400Mhz	73000	92
1788373518163942464	1100000000		400Mhz	73000	95
1788373518282799977	1100000000		400Mhz	73000	75
1788373518378521228	1100000000		400Mhz	72000	91
1788373518492526799	1100000000		400Mhz	72000	95
1788373518618178152	1100000000		400Mhz	72000	96
1788373518751540917	1100000000		400Mhz	72000	95
1788373518849215447	1100000000		400Mhz	72000	83
1788373519011328106	1100000000		400Mhz	72000	83
1788373519115789913	1100000000		400Mhz	72000	91
1788373519233586705	1100000000		400Mhz	72000	76
1788373519317364636	1100000000		400Mhz	72000	86
1788373519412561062	1100000000		400Mhz	72000	91
1788373519501980489	1100000000		400Mhz	72000	96
1788373519598253297	1100000000		400Mhz	72000	96
1788373519699126404	1100000000		400Mhz	72000	79
1788373519779044176	1100000000		400Mhz	72000	89
1788373519876677799	1100000000		400Mhz	72000	88
1788373519974006670	1100000000		400Mhz	72000	95
1788373520084153765	1100000000		400Mhz	72000	97
1788373520208667101	1100000000		400Mhz	72000	88
1788373520330789918	1100000000		400Mhz	72000	77
1788373520426900090	1100000000		400Mhz	72000	89
1788373520519967969	1100000000		400Mhz	72000	93
1788373520631098982	1100000000		400Mhz	72000	81
1788373520759151595	1100000000		400Mhz	72000	93
1788373520857901515	1100000000		400Mhz	72000	88
1788373520959078023	1100000000		400Mhz	72000	71
1788373521050237257	1100000000		400Mhz	72000	66
1788373521156921970	1100000000		400Mhz	72000	69
1788373521286143218	1100000000		400Mhz	72000	92
1788373521421845137	1100000000		400Mhz	72000	81
1788373521608421293	1100000000		400Mhz	71000	54
1788373521710092510	1100000000		400Mhz	71000	78
1788373521800016524	1100000000		400Mhz	71000	88
1788373521906155843	1100000000		400Mhz	71000	94
1788373522022651582	1100000000		400Mhz	71000	69
1788373522138859049	1100000000		400Mhz	71000	88
1788373522239339771	1100000000		400Mhz	71000	94
1788373522354083439	1100000000		400Mhz	71000	85
1788373522452984444	1100000000		400Mhz	71000	94
1788373522573682515	1100000000		400Mhz	71000	95
1788373522661250796	1100000000		400Mhz	72000	77
1788373522748703599	1100000000		400Mhz	72000	90
1788373522863608110	1100000000		400Mhz	72000	94
1788373522950067538	1100000000		400Mhz	72000	97
1788373523035678814	1100000000		400Mhz	72000	94
1788373523132771172	1100000000		400Mhz	72000	93
1788373523228791186	1100000000		400Mhz	72000	92
1788373523367403712	1100000000		400Mhz	72000	86
1788373523482741016	1100000000		400Mhz	72000	33
1788373523578544273	1100000000		400Mhz	71000	12
1788373523676131450	1100000000		400Mhz	71000	5
1788373523752402504	1100000000		400Mhz	71000	2
1788373523826773920	1100000000		400Mhz	71000	1
1788373523926943678	1100000000		933Mhz	71000	1
1788373523997878149	1100000000		933Mhz	71000	2
