pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	15	silu_f32	-	512,1,1	0	18.000	72.0	7.110	7.110	5.328	1.783	5.9	7.0	12.5	24.5	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	60.0	5.076	5.076	2.622	2.454	6.6	7.0	8.0	8.5	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	4.848	4.848	3.850	0.998	4.2	5.0	6.7	7.2	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	60.0	3.538	3.538	2.068	1.470	4.5	5.4	5.6	7.0	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	18.0	3.173	3.173	2.000	1.173	4.4	5.4	5.4	6.2	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	34	fa_split_k_reduce	64	1,64,1	0	6.000	192.0	2.905	2.905	1.296	1.608	7.8	8.2	8.5	9.0	8	48	0	512	0	10	8aa2495b3ab340f0d2515d5f53116f20c8d7b2633148c1103d5a2b89ab84d23f
pipeline	32	add_rms_f32_f32_f32_norepeat	1	512,1,1	0	6.000	24.0	2.659	2.659	2.659	0.000	6.9	7.8	8.5	22.4	24	48	0	512	0	10	4a0e24d19c8c6e63f6d32ae7aaa5a2e0a71f07fee9b5460788c0ce8ceaeb6526
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	6.0	2.461	2.461	1.264	1.197	6.6	6.6	6.9	9.4	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	6.0	2.203	2.203	1.006	1.197	5.8	6.1	6.4	6.9	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	33	rms_norm_mul_partials_f32	0,1	1,1,1	0	6.000	96.0	1.872	1.872	1.872	0.000	5.0	5.1	5.6	5.9	32	48	0	0	0	8	6b9374d29b32900020773c720f3f8d7e8d66264beafb9c0cfd1344e4886ca3eb
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	2.0	1.407	1.407	1.407	0.000	19.2	19.8	20.8	212.8	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	decode	63	raw_bracket_sum_ms_per_graph=99.622	bracket_union_ms_per_graph=98.595	exclusive_ms_per_graph=97.569	ambiguous_overlap_ms_per_graph=1.026	same_pipeline_overlap_ms_per_graph=0.336	cross_pipeline_overlap_ms_per_graph=0.690	overlap_ms_per_graph=1.026	overlap_fraction=0.0104	cross_pipeline_overlap_fraction=0.0070	overlap_threshold=0.0500	ownership=conclusive	queue_non_dispatch_ms_per_graph=1.921	queue_completion_span_ms_per_graph=100.517	retire_span_ms_per_graph=103.528	record_ms_per_graph=17.214	readback_ms_per_graph=0.073	dispatch_row_emit_ms_per_graph=0.244	total_emit_ms_per_graph=0.244	flush_ms_per_graph=0.000	residual_ms_per_graph=3.011	submits_per_graph=40.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
