# clock=CLOCK_MONOTONIC period_ns=5000000 drm_device=/sys/class/drm/card1/device
monotonic_ns	sclk_mhz	mclk_mhz	fclk_mhz	busy_percent	millidegrees	sample_cost_ns
332963905205380	400	1067	unavailable	52	60000	372230
332963910206804	400	1067	unavailable	50	60000	1109997
332963915204251	400	1067	unavailable	49	60000	869274
332963920204443	400	1067	unavailable	48	60000	358023
332963925203713	400	1067	unavailable	48	60000	346852
332963930204336	400	1067	unavailable	46	60000	766321
332963935203817	400	1067	unavailable	46	60000	378411
332963940203698	400	1067	unavailable	46	60000	378331
332963945206234	400	1067	unavailable	46	60000	881137
332963950204813	400	1067	unavailable	46	60000	392578
332963955206678	400	1067	unavailable	46	60000	376067
332963960204556	400	1067	unavailable	45	60000	939827
332963965205349	400	1067	unavailable	44	60000	428656
332963970204318	400	1067	unavailable	43	60000	360478
332963975205352	400	1067	unavailable	43	60000	782441
332963980203911	400	1067	unavailable	42	60000	346351
332963985204173	400	1067	unavailable	41	60000	347363
332963990203383	400	1067	unavailable	43	60000	935659
332963995205769	400	1067	unavailable	43	60000	435419
332964000204298	400	1067	unavailable	43	60000	361931
332964005205211	400	1067	unavailable	42	60000	1017934
332964010204532	400	1067	unavailable	41	60000	538522
332964015203561	400	1067	unavailable	40	60000	350139
332964020205226	400	1067	unavailable	39	60000	988980
332964025204396	400	1067	unavailable	39	60000	446149
332964030203436	400	1067	unavailable	39	60000	367761
332964035205622	400	1067	unavailable	40	60000	1017393
332964040204962	400	1067	unavailable	40	60000	474061
332964045206015	400	1067	unavailable	41	60000	394582
332964050201979	406	1067	unavailable	44	60000	997837
332964055209395	428	1067	unavailable	47	60000	504959
332964060201692	442	1067	unavailable	49	60000	378622
332964065208506	469	1067	unavailable	52	60000	1041589
332964070208558	484	1067	unavailable	54	60000	525418
332964075208409	500	1067	unavailable	56	60000	371269
332964080208251	525	1067	unavailable	59	60000	956368
332964085208192	545	1067	unavailable	60	60000	560304
332964090207292	563	1067	unavailable	62	60000	386106
332964095208426	581	1067	unavailable	64	60000	1021801
332964100208918	581	1067	unavailable	63	60000	742897
332964105218217	563	1067	unavailable	62	60000	497776
332964110206868	563	1067	unavailable	63	60000	1057458
332964115201499	572	1067	unavailable	64	60000	576785
332964120205098	590	1067	unavailable	66	60000	359435
332964125201923	600	1067	unavailable	67	60000	893360
332964130206714	610	1067	unavailable	67	60000	629654
332964135205723	620	1067	unavailable	68	60000	377009
332964140201457	630	1067	unavailable	70	60000	923727
332964145204595	640	1067	unavailable	70	60000	664369
332964150203635	650	1067	unavailable	71	60000	356330
332964155205159	659	1067	unavailable	72	60000	988529
332964160207134	666	1067	unavailable	72	60000	669940
332964165204330	677	1067	unavailable	73	60000	355449
332964170203951	688	1067	unavailable	74	60000	973831
332964175205506	700	1067	unavailable	74	60000	695488
332964180207120	711	1067	unavailable	75	60000	356791
332964185201051	722	1067	unavailable	75	60000	354526
332964190205190	733	1067	unavailable	75	60000	725043
332964195205632	744	1067	unavailable	75	60000	374975
332964200204452	750	1067	unavailable	76	60000	382249
332964205201187	762	1067	unavailable	77	60000	785016
332964210205216	762	1067	unavailable	77	60000	382570
332964215207592	775	1067	unavailable	77	60000	1071976
332964220216340	800	1067	unavailable	78	60000	950568
332964225206033	787	1067	unavailable	75	60000	388059
332964230204491	750	1067	unavailable	73	60000	395494
332964235206126	711	1067	unavailable	70	60000	917976
332964240205186	688	1067	unavailable	67	60000	400393
332964245206480	659	1067	unavailable	66	60000	370507
332964250204037	640	1067	unavailable	65	60000	953773
332964255205772	620	1067	unavailable	64	60000	427644
332964260203880	600	1067	unavailable	62	60000	388931
332964265205605	554	1067	unavailable	59	60000	974662
332964270204825	525	1067	unavailable	57	60000	511411
332964275204115	500	1067	unavailable	56	60000	356681
332964280206140	461	1067	unavailable	54	60000	1049544
332964285205370	442	1067	unavailable	53	60000	532141
332964290206444	420	1067	unavailable	53	60000	403218
332964295207017	406	1067	unavailable	53	60000	1094117
332964300206277	400	1067	unavailable	53	60000	554643
332964305209454	400	1067	unavailable	52	60000	453523
332964310204156	400	1067	unavailable	51	60000	955537
332964315206011	400	1067	unavailable	50	60000	604547
332964320208097	400	1067	unavailable	49	60000	394361
332964325204512	400	1067	unavailable	48	60000	1095750
332964330206968	400	1067	unavailable	47	60000	486685
332964335206659	400	1067	unavailable	46	60000	379413
332964340205999	400	1067	unavailable	46	60000	1044033
332964345204678	400	1067	unavailable	46	60000	637940
332964350205371	400	1067	unavailable	46	60000	408929
332964355205533	400	1067	unavailable	46	60000	1129925
332964360206807	400	1067	unavailable	45	60000	698033
332964365205857	400	1067	unavailable	44	60000	407646
332964370206620	400	1067	unavailable	43	60000	992055
332964375204507	400	1067	unavailable	43	60000	680199
332964380206743	400	1067	unavailable	42	60000	382159
332964385206845	400	1067	unavailable	41	60000	1020629
332964390206215	400	1067	unavailable	42	60000	690248
332964395206758	400	1067	unavailable	42	60000	438665
332964400208793	400	1067	unavailable	43	60000	988950
332964405207072	400	1067	unavailable	42	60000	707490
332964410207344	400	1067	unavailable	42	60000	403939
332964415206494	400	1067	unavailable	41	60000	1017353
332964420211685	400	1067	unavailable	40	60000	771060
332964425202099	400	1067	unavailable	39	60000	207971
332964430196359	400	1067	unavailable	39	60000	195368
332964435207091	400	1067	unavailable	40	60000	775048
332964440209407	400	1067	unavailable	41	60000	467429
332964445205612	400	1067	unavailable	41	60000	1073218
332964450206234	406	1067	unavailable	44	60000	777572
332964455211857	420	1067	unavailable	46	60000	435398
332964460210415	442	1067	unavailable	49	60000	1039104
332964465208103	461	1067	unavailable	52	60000	836543
332964470207683	484	1067	unavailable	54	60000	425981
332964475210992	500	1067	unavailable	56	60000	406845
332964480211133	525	1067	unavailable	58	60000	864616
332964485204021	545	1067	unavailable	60	60000	385245
332964490203532	554	1067	unavailable	62	60000	370186
332964495207912	581	1067	unavailable	64	60000	914981
332964500207022	590	1067	unavailable	64	60000	448663
332964505211261	572	1067	unavailable	62	60000	452090
332964510203067	572	1067	unavailable	64	60000	846873
332964515207297	572	1067	unavailable	64	60000	358374
332964520215775	590	1067	unavailable	66	60000	449555
332964525206899	600	1067	unavailable	67	60000	927054
332964530205118	610	1067	unavailable	67	60000	379664
332964535205680	620	1067	unavailable	68	60000	375015
332964540202235	630	1067	unavailable	70	60000	908018
332964545205263	640	1067	unavailable	70	60000	400322
332964550203912	650	1067	unavailable	71	60000	356811
332964555204745	666	1067	unavailable	72	60000	989681
332964560206900	677	1067	unavailable	72	60000	452171
332964565204287	688	1067	unavailable	73	60000	351681
332964570201824	700	1067	unavailable	74	60000	993759
332964575205282	700	1067	unavailable	74	60000	456088
332964580210243	711	1067	unavailable	75	60000	379003
332964585209243	722	1067	unavailable	75	60000	1001242
332964590218762	733	1067	unavailable	75	60000	495973
332964595205098	744	1067	unavailable	75	60000	362151
332964600210389	750	1067	unavailable	76	60000	1087645
332964605203428	762	1067	unavailable	77	60000	580782
332964610206054	762	1067	unavailable	77	60000	380536
332964615204333	775	1067	unavailable	77	60000	968982
332964620201759	787	1067	unavailable	78	60000	554002
332964625204586	775	1067	unavailable	76	60000	356711
332964630205309	750	1067	unavailable	72	60000	1063370
332964635205561	711	1067	unavailable	70	60000	621028
332964640204450	688	1067	unavailable	68	60000	387940
332964645205093	659	1067	unavailable	66	60000	1079410
332964650205586	640	1067	unavailable	65	60000	617110
332964655205948	620	1067	unavailable	64	60000	353154
332964660206581	590	1067	unavailable	61	60000	948714
332964665206713	554	1067	unavailable	59	60000	1104326
332964670204550	533	1067	unavailable	58	60000	387068
332964675203540	500	1067	unavailable	56	60000	967779
332964680205074	469	1067	unavailable	54	60000	667976
332964685205186	442	1067	unavailable	53	60000	344498
332964690203735	420	1067	unavailable	53	60000	1022943
332964695207163	406	1067	unavailable	53	60000	784084
332964700218055	400	1067	unavailable	53	60000	387839
332964705204972	400	1067	unavailable	52	60000	1052118
332964710206306	400	1067	unavailable	51	60000	883270
332964715205546	400	1067	unavailable	49	60000	375285
332964720203964	400	1067	unavailable	48	60000	344588
332964725205559	400	1067	unavailable	48	60000	759578
332964730204368	400	1067	unavailable	47	60000	347784
332964735204340	400	1067	unavailable	46	60000	347854
332964740205393	400	1067	unavailable	46	60000	915161
332964745204603	400	1067	unavailable	46	60000	405342
332964750204595	400	1067	unavailable	46	60000	373993
332964755216759	400	1067	unavailable	46	60000	926622
332964760205399	400	1067	unavailable	45	60000	447051
332964765203898	400	1067	unavailable	44	60000	353054
332964770205603	400	1067	unavailable	43	60000	940799
332964775205274	400	1067	unavailable	43	60000	397156
332964780203712	400	1067	unavailable	42	60000	376288
332964785204095	400	1067	unavailable	41	60000	886226
332964790203365	400	1067	unavailable	42	60000	474843
332964795206322	400	1067	unavailable	42	60000	378962
332964800215270	400	1067	unavailable	43	60000	977488
332964805204932	400	1067	unavailable	42	60000	435479
332964810208781	400	1067	unavailable	41	60000	409079
332964815205737	400	1067	unavailable	40	60000	1036960
332964820204747	400	1067	unavailable	40	60000	505771
332964825203586	400	1067	unavailable	39	60000	352012
332964830204179	400	1067	unavailable	39	60000	948483
332964835206034	400	1067	unavailable	40	60000	556125
332964840205514	400	1067	unavailable	41	60000	358965
332964845205526	400	1067	unavailable	41	60000	1076003
332964850202612	406	1067	unavailable	44	60000	512083
332964855208304	420	1067	unavailable	46	60000	372530
332964860208336	442	1067	unavailable	49	60000	1050465
332964865207886	461	1067	unavailable	51	60000	541529
332964870207367	476	1067	unavailable	53	60000	371349
332964875207819	500	1067	unavailable	56	60000	974252
332964880208081	525	1067	unavailable	58	60000	570082
332964885201140	541	1067	unavailable	60	60000	380475
332964890204167	554	1067	unavailable	62	60000	1035597
332964895213737	581	1067	unavailable	64	60000	619575
332964900212836	590	1067	unavailable	64	60000	400153
332964905212567	572	1067	unavailable	62	60000	1122481
332964910203151	572	1067	unavailable	64	60000	687864
332964915205347	572	1067	unavailable	64	60000	362822
332964920214325	590	1067	unavailable	66	60000	1104457
332964925202344	600	1067	unavailable	67	60000	736115
332964930204530	610	1067	unavailable	67	60000	380375
332964935204842	620	1067	unavailable	68	60000	929368
332964940201638	630	1067	unavailable	69	60000	750371
332964945205096	640	1067	unavailable	70	60000	374694
332964950197784	650	1067	unavailable	71	60000	236614
332964955204458	659	1067	unavailable	72	60000	681982
332964960203838	666	1067	unavailable	72	60000	380536
332964965206134	677	1067	unavailable	72	60000	1047970
332964970201437	688	1067	unavailable	73	60000	704554
332964975204564	700	1067	unavailable	74	60000	378392
332964980202091	711	1067	unavailable	75	60000	370156
332964985203966	722	1067	unavailable	75	60000	738088
332964990204829	733	1067	unavailable	75	60000	381548
332964995205913	744	1067	unavailable	76	60000	374243
332965000206115	750	1067	unavailable	76	60000	841191
332965005202079	762	1067	unavailable	77	60000	356260
332965010204605	762	1067	unavailable	77	60000	376698
332965015204476	775	1067	unavailable	77	60000	871559
332965020201382	787	1067	unavailable	78	60000	361400
332965025204620	787	1067	unavailable	76	60000	355518
332965030206455	750	1067	unavailable	72	60000	1111610
332965035208490	722	1067	unavailable	70	60000	461127
332965040207079	688	1067	unavailable	68	60000	466116
332965045207301	650	1067	unavailable	66	60000	1041288
332965050206250	640	1067	unavailable	65	60000	382930
332965055205751	620	1067	unavailable	64	60000	353595
332965060203869	590	1067	unavailable	61	60000	1042049
332965065205273	563	1067	unavailable	60	60000	441771
332965070204944	533	1067	unavailable	58	60000	384032
332965075204855	500	1067	unavailable	56	60000	1013326
332965080204757	469	1067	unavailable	55	60000	462770
332965085206201	442	1067	unavailable	53	60000	354206
332965090204319	420	1067	unavailable	53	60000	1015389
332965095204421	406	1067	unavailable	53	60000	618032
332965100203491	400	1067	unavailable	52	60000	362191
332965105204735	400	1067	unavailable	52	60000	1092764
332965110203464	400	1067	unavailable	51	60000	547509
332965115205479	400	1067	unavailable	49	60000	344868
332965120205400	400	1067	unavailable	48	60000	1054413
332965125204200	400	1067	unavailable	48	60000	516721
332965130203370	400	1067	unavailable	47	60000	346551
332965135206257	400	1067	unavailable	45	60000	1012453
332965140205547	400	1067	unavailable	46	60000	628652
332965145204837	400	1067	unavailable	46	60000	382800
332965150205289	400	1067	unavailable	46	60000	1045216
332965155205481	400	1067	unavailable	47	60000	829971
332965160206314	400	1067	unavailable	46	60000	372791
332965165205885	400	1067	unavailable	44	60000	1089429
332965170206388	400	1067	unavailable	43	60000	703422
332965175203684	400	1067	unavailable	43	60000	355358
332965180200790	400	1067	unavailable	42	60000	205186
332965185204619	400	1067	unavailable	42	60000	661714
332965190204480	400	1067	unavailable	42	60000	373683
332965195204903	400	1067	unavailable	43	60000	1003807
332965202074880	400	1067	unavailable	43	60000	227097
332965205206218	400	1067	unavailable	42	60000	396826
332965210204587	400	1067	unavailable	41	60000	1081112
332965215205590	400	1067	unavailable	40	60000	720765
332965220204910	400	1067	unavailable	40	60000	378151
332965225203980	400	1067	unavailable	39	60000	1039364
332965230204102	400	1067	unavailable	39	60000	698123
332965235200427	400	1067	unavailable	40	60000	844908
332965240200127	400	1067	unavailable	40	60000	231255
332965245198546	400	1067	unavailable	40	60000	698023
332965250200962	406	1067	unavailable	43	60000	285948
332965255209800	420	1067	unavailable	46	60000	1085832
332965260210153	442	1067	unavailable	49	60000	842464
332965265208631	461	1067	unavailable	51	60000	410031
332965270210516	476	1067	unavailable	53	60000	411604
332965275202403	500	1067	unavailable	56	60000	858053
332965280208936	516	1067	unavailable	58	60000	410532
332965285209609	541	1067	unavailable	60	60000	411124
332965290189232	563	1067	unavailable	62	60000	950468
332965295206567	581	1067	unavailable	64	60000	306566
332965300198182	590	1067	unavailable	64	60000	235734
332965305221207	563	1067	unavailable	61	60000	1040968
332965310207633	554	1067	unavailable	62	60000	439617
332965315205681	554	1067	unavailable	63	60000	381007
332965320201635	572	1067	unavailable	65	60000	888360
332965325205504	581	1067	unavailable	65	60000	379393
332965330205165	590	1067	unavailable	66	60000	375666
332965335201970	610	1067	unavailable	68	60000	950878
332965340209506	610	1067	unavailable	68	60000	456188
332965345204749	620	1067	unavailable	69	60000	375586
332965350202105	640	1067	unavailable	70	60000	978911
332965355205143	650	1067	unavailable	71	60000	436210
332965360209462	666	1067	unavailable	72	60000	372270
332965365206408	677	1067	unavailable	73	60000	1003347
332965370203865	677	1067	unavailable	73	60000	468821
332965375203766	688	1067	unavailable	73	60000	365137
332965380199820	700	1067	unavailable	75	60000	1052670
332965385203819	711	1067	unavailable	75	60000	497025
332965390209291	722	1067	unavailable	76	60000	381978
332965395204223	733	1067	unavailable	76	60000	958903
332965400204976	744	1067	unavailable	76	60000	528524
332965405205008	750	1067	unavailable	76	60000	379073
332965410204959	762	1067	unavailable	76	60000	983409
332965415201845	775	1067	unavailable	77	60000	657266
332965420205874	775	1067	unavailable	77	60000	381187
332965425204593	787	1067	unavailable	76	60000	1013035
332965430204565	762	1067	unavailable	74	60000	658117
332965435206480	733	1067	unavailable	71	60000	359897
332965440206321	700	1067	unavailable	68	60000	1188044
332965445207034	659	1067	unavailable	66	60000	841953
332965451033930	640	1067	unavailable	65	60000	851331
332965455205815	630	1067	unavailable	64	60000	990642
332965460206508	600	1067	unavailable	62	60000	745181
332965465215266	572	1067	unavailable	61	60000	356700
332965470205559	545	1067	unavailable	58	60000	1019377
332965475206442	508	1067	unavailable	57	60000	754028
332965480204640	484	1067	unavailable	55	60000	359887
332965485206034	457	1067	unavailable	54	60000	1093306
332965490204743	426	1067	unavailable	53	60000	728089
332965495205306	413	1067	unavailable	53	60000	368884
332965500204176	400	1067	unavailable	53	60000	1075562
332965505203245	400	1067	unavailable	53	60000	629634
332965510207024	400	1067	unavailable	51	60000	399681
332965515205172	400	1067	unavailable	50	60000	378572
332965520207277	400	1067	unavailable	49	60000	938796
332965525205285	400	1067	unavailable	48	60000	391056
332965530203854	400	1067	unavailable	47	60000	344869
332965535204527	400	1067	unavailable	46	60000	855308
332965540203557	400	1067	unavailable	45	60000	373702
332965545205562	400	1067	unavailable	46	60000	361981
332965550206696	400	1067	unavailable	46	60000	1032471
332965555205625	400	1067	unavailable	47	60000	385926
332965560205376	400	1067	unavailable	46	60000	390615
332965565205558	400	1067	unavailable	45	60000	1001663
332965570205590	400	1067	unavailable	44	60000	444115
332965575204038	400	1067	unavailable	43	60000	361600
332965580204631	400	1067	unavailable	42	60000	869154
332965585203941	400	1067	unavailable	42	60000	400303
332965590202500	400	1067	unavailable	41	60000	330131
332965595203964	400	1067	unavailable	42	60000	1003918
332965600203445	400	1067	unavailable	43	60000	528453
332965605202083	400	1067	unavailable	43	60000	306166
332965610205031	400	1067	unavailable	42	60000	1038572
332965615204281	400	1067	unavailable	41	60000	489741
332965620205254	400	1067	unavailable	40	60000	347574
332965625204424	400	1067	unavailable	39	60000	1031910
332965630205277	400	1067	unavailable	39	60000	459123
332965635205669	400	1067	unavailable	39	60000	375076
332965640202725	400	1067	unavailable	40	60000	1029837
332965645203749	400	1067	unavailable	40	60000	572246
332965650199502	400	1067	unavailable	42	60000	307098
332965655207048	413	1067	unavailable	45	60000	997004
332965660203753	435	1067	unavailable	48	60000	601141
332965665210357	450	1067	unavailable	50	60000	406434
332965670206641	469	1067	unavailable	53	60000	1103616
332965675203738	492	1067	unavailable	55	60000	583838
332965680209440	508	1067	unavailable	57	60000	371037
332965685201757	525	1067	unavailable	59	60000	1041288
332965690208581	554	1067	unavailable	61	60000	686311
332965695207871	572	1067	unavailable	63	60000	347414
332965700205328	590	1067	unavailable	64	60000	1058420
332965705206412	400	1067	unavailable	62	60000	693153
332965710207886	400	1067	unavailable	59	60000	355449
332965715218407	508	1067	unavailable	58	60000	1113033
332965720205935	508	1067	unavailable	60	60000	749990
332965725205526	508	1067	unavailable	60	60000	378301
332965730204356	525	1067	unavailable	63	60000	955646
332965735204988	533	1067	unavailable	63	60000	671553
332965740206923	545	1067	unavailable	64	60000	408087
332965745201545	554	1067	unavailable	66	60000	980954
332965750204211	563	1067	unavailable	66	60000	696450
332965755211997	581	1067	unavailable	68	60000	388310
332965760206819	581	1067	unavailable	68	60000	360588
332965765202703	610	1067	unavailable	70	60000	746624
332965770206772	610	1067	unavailable	70	60000	361940
332965775202746	620	1067	unavailable	70	60000	364966
332965781247732	640	1067	unavailable	72	60000	355789
332965785207357	650	1067	unavailable	72	60000	353084
332965790203512	650	1067	unavailable	72	60000	365307
332965795206859	666	1067	unavailable	74	60000	774316
332965800205028	677	1067	unavailable	74	60000	364455
332965805211331	688	1067	unavailable	75	60000	378011
332965810209158	700	1067	unavailable	76	60000	846282
332965815205483	711	1067	unavailable	76	60000	420310
332965820204633	711	1067	unavailable	76	60000	380605
332965825205055	722	1067	unavailable	76	60000	860047
332965830201610	733	1067	unavailable	77	60000	355839
332965835205529	750	1067	unavailable	77	60000	373582
332965840205811	750	1067	unavailable	77	60000	993478
332965845205282	733	1067	unavailable	74	60000	493397
332965850208369	700	1067	unavailable	72	60000	454925
332965855207699	666	1067	unavailable	68	60000	1062157
332965860206689	640	1067	unavailable	66	60000	471677
332965865204476	620	1067	unavailable	66	60000	354877
332965870206051	590	1067	unavailable	64	60000	1077315
332965875205751	572	1067	unavailable	63	60000	519628
332965880205022	554	1067	unavailable	61	60000	358874
332965885205955	516	1067	unavailable	59	60000	998778
332965890204764	484	1067	unavailable	57	60000	571946
332965895206038	461	1067	unavailable	56	60000	366970
332965900205048	428	1067	unavailable	54	60000	1163638
332965905206231	400	1067	unavailable	53	60000	679809
332965910203949	400	1067	unavailable	53	60000	369334
332965915205162	400	1067	unavailable	53	60000	1105930
332965920205795	400	1067	unavailable	53	60000	630365
332965925204995	400	1067	unavailable	52	60000	394983
332965930205067	400	1067	unavailable	51	60000	1093045
332965935206381	400	1067	unavailable	50	60000	602002
332965940205430	400	1067	unavailable	48	60000	352944
332965945204210	400	1067	unavailable	47	60000	1040436
332965950205794	400	1067	unavailable	46	60000	629273
332965955550083	400	1067	unavailable	46	60000	295836
332965960204535	400	1067	unavailable	46	60000	851761
332965965204546	400	1067	unavailable	46	60000	509318
332965970203416	400	1067	unavailable	46	60000	280717
332965976017889	400	1067	unavailable	46	60000	311746
332965980625683	400	1067	unavailable	45	60000	282190
332965985205203	400	1067	unavailable	44	60000	290677
332965991025217	400	1067	unavailable	43	60000	292881
332965995197913	400	1067	unavailable	43	60000	669489
332966001397620	400	1067	unavailable	42	60000	388861
332966005199890	400	1067	unavailable	41	60000	217529
332966010197136	400	1067	unavailable	42	60000	653358
332966015197799	400	1067	unavailable	43	60000	247204
332966020201207	400	1067	unavailable	43	60000	216256
332966025198733	400	1067	unavailable	42	60000	625036
332966030199657	400	1067	unavailable	41	60000	220214
332966035198255	400	1067	unavailable	41	60000	244771
332966040199088	400	1067	unavailable	40	60000	671543
332966045199341	400	1067	unavailable	39	60000	221165
332966050199633	400	1067	unavailable	39	60000	239810
332966055199003	400	1067	unavailable	40	60000	737086
332966060198523	400	1067	unavailable	40	60000	235493
332966065198705	400	1067	unavailable	40	60000	245011
332966070199428	406	1067	unavailable	44	60000	949455
332966075210771	426	1067	unavailable	46	60000	410241
332966080210142	442	1067	unavailable	49	60000	408568
332966085210293	461	1067	unavailable	52	60000	899872
332966090210745	484	1067	unavailable	54	60000	406074
332966095209755	500	1067	unavailable	56	60000	434106
332966100214105	525	1067	unavailable	58	60000	956539
332966105210730	545	1067	unavailable	60	60000	444776
332966110210962	563	1067	unavailable	62	60000	413187
332966115210252	581	1067	unavailable	64	60000	993018
332966120206537	590	1067	unavailable	63	60000	371097
332966125210656	572	1067	unavailable	62	60000	470925
332966130203163	572	1067	unavailable	64	60000	974573
332966135206210	572	1067	unavailable	64	60000	424549
332966140202465	590	1067	unavailable	66	60000	353715
332966145207666	600	1067	unavailable	67	60000	1067938
332966150203390	610	1067	unavailable	67	60000	481435
332966155211797	620	1067	unavailable	68	60000	389182
332966160204194	630	1067	unavailable	69	60000	1054593
332966165205779	640	1067	unavailable	70	60000	516851
332966170203997	650	1067	unavailable	71	60000	363423
332966175206112	666	1067	unavailable	72	60000	1069171
332966180207436	666	1067	unavailable	72	60000	516992
332966185207568	677	1067	unavailable	73	60000	355498
332966190201458	688	1067	unavailable	74	60000	972088
332966195204866	700	1067	unavailable	74	60000	549303
332966200205148	711	1067	unavailable	75	60000	379143
332966205205109	722	1067	unavailable	75	60000	1005571
332966210205291	733	1067	unavailable	75	60000	575462
332966215204792	744	1067	unavailable	76	60000	377830
332966220208180	750	1067	unavailable	76	60000	951078
332966225202741	762	1067	unavailable	77	60000	631076
332966230207281	762	1067	unavailable	77	60000	381908
332966235204908	775	1067	unavailable	77	60000	936401
332966240204649	787	1067	unavailable	78	60000	632028
332966245206183	787	1067	unavailable	76	60000	356701
332966250205554	762	1067	unavailable	72	60000	1043291
332966255205164	711	1067	unavailable	70	60000	710697
332966260209494	688	1067	unavailable	68	60000	430149
332966265208704	659	1067	unavailable	66	60000	1070914
332966270205429	640	1067	unavailable	65	60000	689026
332966275204750	620	1067	unavailable	64	60000	386657
332966280206384	600	1067	unavailable	61	60000	1129093
332966285206867	563	1067	unavailable	60	60000	767102
332966290205836	533	1067	unavailable	58	60000	358144
332966295204846	508	1067	unavailable	57	60000	390184
332966300204938	469	1067	unavailable	55	60000	949335
332966305206392	442	1067	unavailable	53	60000	481104
332966310204219	426	1067	unavailable	53	60000	349167
332966315205944	406	1067	unavailable	53	60000	852623
332966320206346	400	1067	unavailable	52	60000	388721
332966325206157	400	1067	unavailable	52	60000	360729
332966330203955	400	1067	unavailable	51	60000	899321
332966335203596	400	1067	unavailable	50	60000	352833
332966340208867	400	1067	unavailable	49	60000	365157
332966345203589	400	1067	unavailable	48	60000	874133
332966350204341	400	1067	unavailable	47	60000	417696
332966355203491	400	1067	unavailable	46	60000	382870
332966360203613	400	1067	unavailable	46	60000	960937
332966365206771	400	1067	unavailable	46	60000	439837
332966370206181	400	1067	unavailable	46	60000	374554
332966375204479	400	1067	unavailable	46	60000	944316
332966380198940	400	1067	unavailable	45	60000	531570
332966385200104	400	1067	unavailable	44	60000	244239
332966390198543	400	1067	unavailable	43	60000	957841
332966395198524	400	1067	unavailable	43	60000	307869
332966400198546	400	1067	unavailable	42	60000	216667
332966405198828	400	1067	unavailable	41	60000	910221
332966410198619	400	1067	unavailable	42	60000	480794
332966415201265	400	1067	unavailable	42	60000	259608
332966420199193	400	1067	unavailable	43	60000	972699
332966425199625	400	1067	unavailable	42	60000	525608
332966430199727	400	1067	unavailable	41	60000	264096
332966435199167	400	1067	unavailable	40	60000	914009
332966440198888	400	1067	unavailable	40	60000	455747
332966445198068	400	1067	unavailable	39	60000	217509
332966450199182	400	1067	unavailable	38	60000	849858
332966455202199	400	1067	unavailable	40	60000	476316
332966460200768	400	1067	unavailable	40	60000	229341
332966466028105	400	1067	unavailable	40	60000	312397
332966470203426	406	1067	unavailable	43	60000	610087
332966475204359	420	1067	unavailable	46	60000	432073
332966480211955	435	1067	unavailable	49	60000	1075572
332966485210564	461	1067	unavailable	51	60000	669729
332966490210165	476	1067	unavailable	53	60000	410982
332966495208793	492	1067	unavailable	56	60000	1111370
332966500211270	516	1067	unavailable	58	60000	663868
332966505211692	533	1067	unavailable	60	60000	412125
332966510209289	554	1067	unavailable	62	60000	982197
332966515205163	581	1067	unavailable	64	60000	736064
332966520207499	590	1067	unavailable	64	60000	249910
332966525206588	572	1067	unavailable	62	60000	1023695
332966530200438	563	1067	unavailable	63	60000	823639
332966535203646	563	1067	unavailable	63	60000	367080
332966540208807	581	1067	unavailable	66	60000	990342
332966545199010	590	1067	unavailable	66	60000	611360
332966550205624	600	1067	unavailable	66	60000	374113
332966555208090	610	1067	unavailable	68	60000	352804
332966560205206	620	1067	unavailable	69	60000	731956
332966565203545	630	1067	unavailable	69	60000	450527
332966570199318	640	1067	unavailable	70	60000	232137
332966575202275	659	1067	unavailable	71	60000	893430
332966580211534	666	1067	unavailable	72	60000	384333
332966585205614	677	1067	unavailable	72	60000	438645
332966590205976	688	1067	unavailable	73	60000	852333
332966595205447	688	1067	unavailable	73	60000	381116
332966600202002	700	1067	unavailable	74	60000	358634
332966605205169	722	1067	unavailable	75	60000	879264
332966610205992	733	1067	unavailable	75	60000	428366
332966615201105	733	1067	unavailable	76	60000	375155
332966620204703	750	1067	unavailable	76	60000	1003857
332966625207439	750	1067	unavailable	76	60000	380786
332966630205627	762	1067	unavailable	76	60000	379133
332966635203956	775	1067	unavailable	78	60000	928075
332966640204618	787	1067	unavailable	77	60000	423126
332966645206173	787	1067	unavailable	77	60000	357332
332966650206335	750	1067	unavailable	73	60000	978820
332966655204483	722	1067	unavailable	71	60000	548842
332966660205797	700	1067	unavailable	68	60000	374103
332966665204896	659	1067	unavailable	66	60000	1012755
332966670208955	640	1067	unavailable	65	60000	593306
332966675204959	620	1067	unavailable	64	60000	371799
332966680203839	600	1067	unavailable	62	60000	1033633
332966685205894	572	1067	unavailable	60	60000	601110
332966690206356	541	1067	unavailable	58	60000	357402
332966695206478	500	1067	unavailable	56	60000	1079480
332966700204616	476	1067	unavailable	55	60000	621849
332966705207793	450	1067	unavailable	54	60000	365868
332966710203988	426	1067	unavailable	53	60000	1030948
332966715205432	406	1067	unavailable	53	60000	705005
332966720206776	400	1067	unavailable	53	60000	386567
332966725204964	400	1067	unavailable	52	60000	1043632
332966730204114	400	1067	unavailable	51	60000	660752
332966735204796	400	1067	unavailable	50	60000	372621
332966740204658	400	1067	unavailable	49	60000	1059562
332966745203697	400	1067	unavailable	48	60000	641056
332966750203569	400	1067	unavailable	47	60000	371598
332966755204842	400	1067	unavailable	46	60000	963081
332966760204934	400	1067	unavailable	45	60000	679177
332966765205817	400	1067	unavailable	47	60000	370156
332966770205127	400	1067	unavailable	46	60000	1030448
332966775204908	400	1067	unavailable	46	60000	752666
