key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2182968
monotonic_ns	package_uj	core_uj	sample_cost_ns
503036029355317	60800178370	7755009154	112048
503036079410006	60801098305	7755101953	189564
503036129394711	60802024420	7755211811	172174
503036179415670	60802880958	7755286575	185377
503036229378467	60803653456	7755319730	155544
503036279356190	60804456500	7755367198	114201
503036329363996	60805330951	7755466116	144544
503036379738388	60806206256	7755558564	874150
503036429395436	60807098682	7755649059	168276
503036479409423	60807970875	7755731956	191618
503036529358526	60808883639	7755830736	112137
503036579409828	60809760348	7755913572	188272
503036629408835	60810717208	7756028861	188593
503036679414844	60811570710	7756113528	196106
503036735446581	60812502806	7756218991	14148752
503036779359144	60813525351	7756312858	114402
503036834883997	60814457691	7756398837	1239085
503036879416042	60815292746	7756488188	201676
503036929371082	60816104136	7756542384	151046
503036979418134	60817103734	7756657659	209610
503037029770204	60817905481	7756704318	569444
503037079349901	60818953812	7756857218	109103
503037129600051	60819756749	7756920737	378848
503037179343007	60820983507	7757096479	100888
503037229330804	60821760857	7757122951	97733
503037280882079	60822793045	7757273395	192971
503037329477982	60823564413	7757303606	164140
503037379355455	60824566009	7757459222	111878
503037429403058	60825347265	7757492546	188702
503037479408506	60826343170	7757640213	206775
503037529375777	60827159351	7757672819	143703
503037579420975	60827992315	7757744074	173266
503037629424846	60828763867	7757776696	211483
503037679403333	60829743598	7757933456	184215
503037729372603	60830539394	7757966307	125452
503037779359574	60831611864	7758142476	103753
503037831160086	60832545455	7758171069	157869
503037879351940	60833588828	7758336710	96851
503037930148330	60834324782	7758344812	171001
503037979413427	60835351310	7758503114	196887
503038029376096	60836080398	7758511780	159601
503038079368327	60837033687	7758625117	123207
503038129375253	60837769321	7758632822	157127
503038179365531	60838649769	7758715642	119381
503038229380872	60839393703	7758724950	163839
503038281419845	60840458315	7758896862	1129784
503038329399284	60841236793	7758921000	161315
503038379359117	60842032971	7758976829	103343
503038429340679	60842880873	7759016225	90189
503038480061436	60843671040	7759070437	161665
503038529338114	60844616715	7759127059	86562
503038579371325	60845599971	7759265739	116516
503038629339217	60846433043	7759314244	90660
503038679366094	60847372417	7759446607	149304
503038729551450	60848185317	7759499949	160183
503038779389373	60849159952	7759635807	167766
503038829413114	60849980879	7759672166	174198
503038879371440	60851147673	7759857124	121345
503038929418031	60851948642	7759904012	199392
503038979352515	60852932203	7760036421	104695
503039029405537	60853743883	7760088298	184486
503039079360797	60854692335	7760198888	114122
503039129409102	60855507189	7760256899	193452
503039180561696	60856456099	7760368511	907713
503039229415782	60857289522	7760426949	198921
503039279356576	60858158404	7760520755	138385
503039329368346	60859086288	7760606139	123858
503039379364949	60859988753	7760696985	157168
503039429349000	60860907056	7760807636	107229
503039479365398	60861759521	7760885345	155435
503039529354809	60862711132	7760994531	113270
503039579397750	60863516525	7761039375	175540
503039629375954	60864414672	7761142748	140518
503039679368453	60865196721	7761174835	150887
503039730071669	60866129137	7761276896	825349
503039779403320	60866925620	7761328239	182583
503039829384279	60867817465	7761430437	154233
503039905096717	60868695502	7761614586	25573621
503039929351246	60869762387	7761629447	101539
503039979356899	60870626463	7761707462	112960
503040029405678	60871620186	7761847637	194493
503040079851108	60872473993	7761911461	121154
503040129406865	60873436666	7762039308	192160
503040181723783	60874208340	7762078658	2520305
503040229404286	60875191397	7762200554	184527
503040279402976	60875962369	7762222297	182412
503040329351808	60876911813	7762334047	105937
503040379370795	60877640749	7762348893	159451
503040429348899	60878581038	7762453776	104375
503040479374006	60879344259	7762468912	299219
503040529349726	60880318085	7762597110	106208
503040579357908	60881064171	7762612246	116616
503040629361400	60882036808	7762728374	120023
503040679375971	60882795664	7762742915	162417
503040729334493	60883643383	7762828925	111467
503040779404251	60884412615	7762857579	183485
503040829366851	60885320268	7762950241	106819
503040879412677	60886087593	7762978361	192650
503040929373413	60886957833	7763069146	113892
503040980131318	60887941730	7763126181	100207
503041029351364	60888941892	7763289609	102491
503041079342754	60889736406	7763317715	94597
503041129345023	60890740566	7763479785	93917
503041179751508	60891533005	7763503465	120383
503041229346657	60892587013	7763689964	97843
503041279361448	60893331908	7763702857	128508
503041329357206	60894355613	7763859313	99876
503041379342986	60895129133	7763872968	102301
503041429355674	60896120994	7764018865	101489
503041479376426	60896877028	7764028783	142101
503041529347209	60897794080	7764119263	91191
503041579397889	60898549915	7764130310	160995
503041630225180	60899440555	7764222560	215251
503041679404765	60900213114	7764253915	170522
503041729487388	60901030805	7764303534	270058
503041779383932	60901676829	7764450011	144746
503041829541407	60902278482	7764513927	71496
503041879364020	60902894387	7764626820	111006
503041930045894	60903537649	7764753569	834457
503041979686134	60904184176	7764890952	463821
503042030686802	60904860380	7765071088	1469952
503042079349562	60905404969	7765188879	100748
503042129360228	60905937152	7765418268	102922
503042179335451	60906454749	7765562899	86924
503042229394001	60906771551	7765629256	174048
503042281595464	60907246182	7765711573	136581
503042329362699	60907741060	7765856295	118039
503042379388121	60908293186	7765969830	149865
503042429393447	60908750026	7766115376	173146
503042479348725	60909227403	7766242109	90431
503042529369308	60909653727	7766257412	122797
footer_sample_count	282
footer_unreadable_count	0
footer_achieved_period_ns	50000398
footer_first_monotonic_ns	503028479257352
footer_last_monotonic_ns	503042529369308
