key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2165820
monotonic_ns	package_uj	core_uj	sample_cost_ns
502895463434306	59953311094	7651357577	205462
502895513445738	59954322363	7651502437	193729
502895563393408	59955111660	7651523142	183078
502895616353297	59956171435	7651679796	145327
502895663368561	59956883266	7651703797	131230
502895713371887	59957846671	7651839318	164083
502895763399821	59958731712	7651908605	188549
502895813362760	59959683109	7652035216	153241
502895863377628	59960487724	7652090709	154535
502895913364293	59961269270	7652127511	156589
502895963753454	59962159742	7652238300	114137
502896013350326	59963326307	7652528080	112093
502896063356448	59964143968	7652591614	119247
502896113346459	59965049149	7652703135	108717
502896164584146	59965906100	7652772543	621244
502896213384140	59966823472	7652885346	160987
502896263372518	59967661121	7652950497	129036
502896313350646	59968579042	7653067740	106022
502896363377237	59969445040	7653152590	138955
502896413367909	59970433163	7653250668	129016
502896463344755	59971343303	7653339424	104599
502896513347671	59972240184	7653407078	110310
502896563397265	59973116206	7653494872	180544
502896614757125	59973926727	7653525388	328316
502896663423695	59974811950	7653613473	202586
502896713366465	59975589223	7653638770	156288
502896763364722	59976445777	7653707050	137502
502896813367006	59977196623	7653729418	159804
502896863350324	59978068984	7653804564	113847
502896913352648	59978877795	7653858577	142932
502896963354241	59979861173	7654002628	123024
502897013358218	59980659640	7654047593	146158
502897063375681	59981629194	7654184244	122603
502897113415336	59982386723	7654210488	198809
502897163404686	59983187631	7654255560	190884
502897213407410	59983955856	7654293293	196715
502897263396059	59984832520	7654368454	184822
502897313404494	59985591117	7654408476	191334
502897363366972	59986469306	7654500695	116201
502897413376530	59987268581	7654559255	157039
502897463356793	59988406859	7654712247	108557
502897515152112	59989239091	7654744045	135548
502897563346452	59990225154	7654899386	102536
502897613438617	59990991854	7654915957	580355
502897663572962	59991994625	7655060389	267639
502897713374043	59992727177	7655069956	166007
502897763345278	59993653398	7655174214	106834
502897813406073	59994535921	7655276503	197887
502897863406142	59995583779	7655437078	144455
502897913380483	59996319490	7655446630	169112
502897963374351	59997207780	7655537918	132903
502898013382986	59997959145	7655548767	178760
502898063347789	59998776256	7655604672	98978
502898114451150	59999615767	7655642192	172849
502898163358578	60000442415	7655719611	111613
502898213360481	60001199776	7655746343	116292
502898263332317	60001938874	7655792727	89671
502898313332156	60002543640	7655868956	86706
502898363371851	60003105180	7655884534	140968
502898413356070	60003718826	7655981423	116482
502898463470107	60004336134	7656118470	239296
502898527432282	60005228010	7656301795	148423
502898563365567	60005643363	7656416108	131550
502898613411644	60006026705	7656477170	196384
502898664100515	60006505746	7656508846	92416
502898713356477	60007076303	7656654102	115600
502898763466105	60007760716	7656891364	239587
502898813350694	60008310935	7657082959	100822
502898863372185	60008856408	7657105647	142031
502898913404866	60009415233	7657207952	201254
502898963341785	60009934676	7657400707	94881
502899013367112	60010379523	7657440622	121952
502899063379455	60010636819	7657457680	142742
502899113373433	60010889186	7657466621	125749
footer_sample_count	281
footer_unreadable_count	0
footer_achieved_period_ns	50000523
footer_first_monotonic_ns	502885113226977
footer_last_monotonic_ns	502899113373433
