pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	14	mul_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.682	0.682	0.054	0.627	6.2	6.4	575.5	575.5	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	1140.0	0.364	0.364	0.306	0.058	30.2	44.2	46.1	46.1	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	474.0	0.354	0.354	0.297	0.058	5.0	45.6	46.1	46.1	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	0.352	0.352	0.057	0.295	4.0	4.2	281.8	281.8	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	1140.0	0.163	0.163	0.137	0.026	12.9	17.8	18.9	18.9	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	288.0	0.141	0.141	0.104	0.036	11.4	17.3	20.2	20.2	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	11	add_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.113	0.113	0.109	0.004	6.2	6.6	7.2	7.2	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	60.0	0.060	0.060	0.021	0.039	10.3	10.7	10.9	10.9	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	60.0	0.048	0.048	0.009	0.039	8.0	8.2	9.0	9.0	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	38.0	0.031	0.031	0.031	0.000	30.7	30.7	30.7	30.7	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=668.860	bracket_union_ms_per_graph=596.231	exclusive_ms_per_graph=532.695	ambiguous_overlap_ms_per_graph=63.536	same_pipeline_overlap_ms_per_graph=20.448	cross_pipeline_overlap_ms_per_graph=43.088	overlap_ms_per_graph=72.628	overlap_fraction=0.1218	cross_pipeline_overlap_fraction=0.0723	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=0.866	queue_completion_span_ms_per_graph=597.097	retire_span_ms_per_graph=600.608	record_ms_per_graph=225.901	readback_ms_per_graph=0.051	dispatch_row_emit_ms_per_graph=0.166	total_emit_ms_per_graph=0.166	flush_ms_per_graph=0.000	residual_ms_per_graph=3.512	submits_per_graph=53.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
