1788373761701225609	1100000000	933Mhz	80000	96
1788373761767604853	1100000000	933Mhz	79000	93
1788373761843955858	1100000000	933Mhz	79000	93
1788373761927972673	1100000000	933Mhz	79000	93
1788373762009876106	1100000000	933Mhz	79000	93
1788373762089923979	1100000000	933Mhz	79000	93
1788373762160694325	1100000000	933Mhz	79000	96
1788373762223621281	1100000000	933Mhz	79000	95
1788373762289827653	1100000000	933Mhz	79000	94
1788373762358136879	1100000000	933Mhz	78000	97
1788373762435703263	1100000000	933Mhz	78000	97
1788373762501245737	1100000000	933Mhz	78000	95
1788373762575945384	1100000000	933Mhz	78000	94
1788373762647941557	1100000000	933Mhz	78000	94
1788373762727814133	1100000000	933Mhz	78000	94
1788373762799044428	1100000000	933Mhz	78000	90
1788373762873698258	1100000000	933Mhz	78000	95
1788373762938363697	1100000000	933Mhz	78000	94
1788373763003757584	1100000000	933Mhz	77000	90
1788373763076870673	1100000000	933Mhz	77000	95
1788373763156240663	1100000000	933Mhz	77000	94
1788373763221501674	1100000000	933Mhz	77000	83
1788373763293400257	1100000000	933Mhz	77000	91
1788373763361543314	1100000000	933Mhz	77000	93
1788373763435885816	1100000000	933Mhz	77000	93
1788373763524753564	1100000000	933Mhz	77000	96
1788373763591285676	1100000000	933Mhz	77000	94
1788373763666605351	1100000000	400Mhz	76000	92
1788373763755535695	1100000000	400Mhz	76000	96
1788373763847731412	1100000000	400Mhz	76000	96
1788373763922923709	1100000000	400Mhz	76000	92
1788373764021496211	1100000000	400Mhz	76000	97
1788373764112545481	1100000000	400Mhz	76000	95
1788373764192599779	1100000000	400Mhz	76000	89
1788373764280338333	1100000000	400Mhz	75000	94
1788373764350012097	1100000000	400Mhz	75000	93
1788373764443621092	1100000000	400Mhz	75000	97
1788373764536006324	1100000000	400Mhz	75000	97
1788373764613987475	1100000000	400Mhz	75000	92
1788373764696418929	1100000000	400Mhz	75000	96
1788373764780972922	1100000000	933Mhz	75000	95
1788373764847042012	1100000000	933Mhz	75000	85
1788373764925911350	1100000000	933Mhz	75000	93
1788373765002777992	1100000000	933Mhz	75000	94
1788373765074776114	1100000000	933Mhz	75000	94
1788373765145808525	1100000000	933Mhz	75000	97
1788373765216329742	1100000000	933Mhz	75000	96
1788373765297107683	1100000000	933Mhz	75000	95
1788373765384924464	1100000000	933Mhz	75000	95
1788373765477871626	1100000000	933Mhz	75000	94
1788373765561614007	1100000000	933Mhz	75000	93
1788373765656975554	1100000000	933Mhz	75000	96
1788373765725526124	1100000000	400Mhz	75000	95
1788373765804094042	1100000000	400Mhz	74000	96
1788373765878637412	1100000000	400Mhz	74000	97
1788373765954748798	1100000000	400Mhz	74000	96
1788373766059063989	1100000000	400Mhz	74000	94
1788373766160140068	1100000000	400Mhz	74000	97
1788373766235505293	1100000000	400Mhz	74000	96
1788373766316712687	1100000000	400Mhz	74000	98
1788373766399848979	1100000000	400Mhz	74000	96
1788373766476664059	1100000000	400Mhz	74000	98
1788373766546911968	1100000000	400Mhz	74000	96
1788373766623599249	1100000000	400Mhz	73000	93
1788373766718304223	1100000000	400Mhz	73000	97
1788373766808625579	1100000000	400Mhz	73000	96
1788373766887074176	1100000000	933Mhz	73000	86
1788373766982985019	1100000000	933Mhz	73000	93
1788373767056102382	1100000000	933Mhz	73000	94
1788373767133046965	1100000000	933Mhz	73000	94
1788373767199663221	1100000000	933Mhz	73000	97
1788373767264058513	1100000000	933Mhz	74000	94
1788373767331801741	1100000000	933Mhz	74000	95
1788373767416004134	1100000000	933Mhz	74000	83
1788373767506031563	1100000000	933Mhz	74000	34
1788373767584970097	1100000000	933Mhz	74000	15
