1788373782063095757	928000000	933Mhz	80000	96
1788373782124393702	900000000	933Mhz	80000	98
1788373782195053626	885000000	933Mhz	80000	97
1788373782267020969	885000000	933Mhz	80000	94
1788373782369575335	837000000	933Mhz	80000	95
1788373782459865085	812000000	933Mhz	80000	98
1788373782548657462	787000000	933Mhz	80000	94
1788373782617451044	787000000	933Mhz	79000	97
1788373782700720225	775000000	933Mhz	79000	89
1788373782779266023	837000000	933Mhz	79000	94
1788373782854153114	825000000	933Mhz	79000	93
1788373782916551102	900000000	933Mhz	79000	96
1788373782982641118	942000000	933Mhz	79000	95
1788373783043368310	985000000	933Mhz	79000	97
1788373783106503895	1016000000	933Mhz	79000	96
1788373783170550451	971000000	933Mhz	79000	94
1788373783238071860	928000000	933Mhz	78000	96
1788373783303514160	871000000	933Mhz	78000	95
1788373783379101810	871000000	933Mhz	78000	97
1788373783441429438	871000000	933Mhz	78000	96
1788373783501786469	914000000	933Mhz	78000	98
1788373783576219264	900000000	933Mhz	78000	95
1788373783643086933	885000000	933Mhz	78000	97
1788373783710841387	871000000	933Mhz	78000	93
1788373783771932458	837000000	933Mhz	78000	96
1788373783840805319	812000000	933Mhz	78000	89
1788373783928613752	812000000	933Mhz	77000	94
1788373783998744660	857000000	933Mhz	77000	95
1788373784058987629	900000000	933Mhz	77000	97
1788373784122565262	942000000	933Mhz	77000	96
1788373784183577256	928000000	933Mhz	77000	97
1788373784243704209	957000000	933Mhz	77000	95
1788373784307317908	914000000	933Mhz	77000	92
1788373784379211056	900000000	933Mhz	77000	94
1788373784441480908	850000000	933Mhz	77000	93
1788373784511562015	871000000	933Mhz	77000	96
1788373784572222153	885000000	933Mhz	76000	93
1788373784639363244	957000000	933Mhz	76000	96
1788373784701947422	971000000	933Mhz	76000	95
1788373784765009922	985000000	933Mhz	76000	97
1788373784845123439	942000000	933Mhz	76000	96
1788373784910494197	900000000	933Mhz	76000	98
1788373784972532126	885000000	933Mhz	76000	97
1788373785036814223	871000000	933Mhz	76000	98
1788373785098770020	914000000	933Mhz	76000	97
1788373785160294532	957000000	933Mhz	75000	98
1788373785222494475	985000000	933Mhz	75000	95
1788373785285822071	1000000000	933Mhz	75000	86
1788373785360410521	942000000	933Mhz	75000	93
1788373785434316977	857000000	933Mhz	75000	94
1788373785501494488	850000000	933Mhz	75000	97
1788373785573062170	885000000	933Mhz	75000	95
1788373785634132755	942000000	933Mhz	75000	97
1788373785697401773	971000000	933Mhz	75000	95
1788373785758980025	1000000000	933Mhz	75000	97
1788373785821284072	1016000000	933Mhz	75000	86
1788373785886272798	928000000	933Mhz	75000	93
1788373785960025638	871000000	933Mhz	75000	94
1788373786027807096	837000000	933Mhz	75000	94
1788373786094846521	914000000	933Mhz	75000	96
1788373786157276514	942000000	933Mhz	74000	94
1788373786223376976	971000000	933Mhz	74000	97
1788373786292048276	957000000	933Mhz	74000	86
1788373786371358908	871000000	933Mhz	74000	94
1788373786485183603	800000000	933Mhz	74000	96
1788373786577074911	775000000	933Mhz	74000	85
1788373786680228894	812000000	933Mhz	74000	92
1788373786751640657	825000000	933Mhz	74000	94
1788373786838067198	837000000	933Mhz	74000	92
1788373786902001297	900000000	933Mhz	74000	95
1788373786965643272	914000000	933Mhz	74000	92
1788373787041084435	900000000	933Mhz	74000	96
1788373787115329397	871000000	933Mhz	74000	91
1788373787193644824	837000000	933Mhz	74000	95
1788373787261221041	800000000	933Mhz	74000	92
1788373787335952621	812000000	933Mhz	74000	96
1788373787406402871	787000000	933Mhz	74000	95
1788373787483334656	812000000	933Mhz	74000	98
1788373787559539425	812000000	933Mhz	74000	96
1788373787636506626	800000000	933Mhz	73000	96
1788373787703403055	812000000	933Mhz	73000	96
1788373787768333305	800000000	933Mhz	73000	98
1788373787833551263	787000000	933Mhz	73000	97
1788373787905545104	800000000	933Mhz	73000	98
1788373787970278316	857000000	933Mhz	73000	97
1788373788031418204	914000000	933Mhz	73000	98
1788373788093111355	957000000	933Mhz	73000	97
1788373788154615564	971000000	933Mhz	73000	95
1788373788226368176	971000000	933Mhz	73000	97
1788373788296309809	900000000	933Mhz	73000	96
1788373788374000432	857000000	933Mhz	73000	98
1788373788440135442	837000000	933Mhz	73000	97
1788373788523531211	812000000	933Mhz	73000	94
1788373788594852007	850000000	933Mhz	73000	95
1788373788662294878	837000000	933Mhz	73000	94
1788373788735521942	850000000	933Mhz	73000	97
1788373788802000432	837000000	933Mhz	73000	88
1788373788863203739	837000000	933Mhz	73000	92
1788373788925488755	812000000	933Mhz	73000	92
1788373789004229107	812000000	933Mhz	73000	95
1788373789070182509	837000000	933Mhz	73000	94
1788373789135384729	900000000	933Mhz	73000	96
1788373789196577608	914000000	933Mhz	73000	94
1788373789265615056	971000000	933Mhz	73000	97
1788373789336357936	400000000	933Mhz	73000	70
1788373789402591551	400000000	933Mhz	73000	32
1788373789480929544	400000000	933Mhz	73000	16
