pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	30.000	66.0	9.092	9.092	7.540	1.553	4.5	5.4	7.0	22.2	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	42.0	7.871	7.871	6.864	1.008	5.1	5.8	6.1	23.5	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	15	silu_f32	-	512,1,1	0	18.000	72.0	6.790	6.790	4.950	1.840	5.6	6.7	11.8	24.6	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	60.0	4.994	4.994	2.585	2.409	6.6	7.0	8.0	8.3	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	4.753	4.753	3.824	0.929	4.0	4.3	6.6	6.9	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	60.0	3.471	3.471	2.034	1.436	4.3	5.3	5.4	6.6	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	18.0	3.126	3.126	1.973	1.153	4.5	5.3	5.4	5.8	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	34	fa_split_k_reduce	64	1,64,1	0	6.000	192.0	2.932	2.932	1.294	1.638	7.8	8.0	8.5	8.6	8	48	0	512	0	10	8aa2495b3ab340f0d2515d5f53116f20c8d7b2633148c1103d5a2b89ab84d23f
pipeline	32	add_rms_f32_f32_f32_norepeat	1	512,1,1	0	6.000	24.0	2.594	2.594	2.594	0.000	6.7	7.8	8.3	8.6	24	48	0	512	0	10	4a0e24d19c8c6e63f6d32ae7aaa5a2e0a71f07fee9b5460788c0ce8ceaeb6526
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	6.0	2.453	2.453	1.265	1.188	6.4	6.6	6.9	10.9	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	6.0	2.177	2.177	0.989	1.188	5.8	6.1	6.2	8.3	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	33	rms_norm_mul_partials_f32	0,1	1,1,1	0	6.000	96.0	1.816	1.816	1.816	0.000	4.8	5.0	5.1	5.3	32	48	0	0	0	8	6b9374d29b32900020773c720f3f8d7e8d66264beafb9c0cfd1344e4886ca3eb
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	2.0	1.187	1.187	1.187	0.000	18.9	19.2	19.7	20.2	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	decode	63	raw_bracket_sum_ms_per_graph=98.297	bracket_union_ms_per_graph=97.296	exclusive_ms_per_graph=96.296	ambiguous_overlap_ms_per_graph=1.000	same_pipeline_overlap_ms_per_graph=0.332	cross_pipeline_overlap_ms_per_graph=0.668	overlap_ms_per_graph=1.000	overlap_fraction=0.0103	cross_pipeline_overlap_fraction=0.0069	overlap_threshold=0.0500	ownership=conclusive	queue_non_dispatch_ms_per_graph=1.802	queue_completion_span_ms_per_graph=99.098	retire_span_ms_per_graph=100.556	record_ms_per_graph=16.895	readback_ms_per_graph=0.049	dispatch_row_emit_ms_per_graph=1.175	total_emit_ms_per_graph=1.180	flush_ms_per_graph=0.004	residual_ms_per_graph=1.458	submits_per_graph=40.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
