1788382142778025291	1100000000	933Mhz	96	manual
1788382142811513121	1100000000	933Mhz	97	manual
1788382142844710518	1100000000	933Mhz	94	manual
1788382142886343256	1100000000	933Mhz	96	manual
1788382142926286108	1100000000	933Mhz	97	manual
1788382142960124004	1100000000	933Mhz	98	manual
1788382142990594482	1100000000	933Mhz	98	manual
1788382143022904741	1100000000	933Mhz	95	manual
1788382143053849101	1100000000	933Mhz	96	manual
1788382143087344664	1100000000	933Mhz	97	manual
1788382143118933961	1100000000	933Mhz	98	manual
1788382143154695356	1100000000	933Mhz	95	manual
1788382143184230654	1100000000	933Mhz	96	manual
1788382143213020814	1100000000	933Mhz	97	manual
1788382143251014176	1100000000	933Mhz	98	manual
1788382143289172893	1100000000	933Mhz	98	manual
1788382143321607468	1100000000	933Mhz	96	manual
1788382143351112679	1100000000	933Mhz	97	manual
1788382143381195990	1100000000	933Mhz	98	manual
1788382143416646293	1100000000	933Mhz	98	manual
1788382143453144159	1100000000	933Mhz	93	manual
1788382143487385983	1100000000	933Mhz	95	manual
1788382143517763984	1100000000	933Mhz	96	manual
1788382143553095922	1100000000	933Mhz	97	manual
1788382143583681639	1100000000	933Mhz	98	manual
1788382143612511676	1100000000	933Mhz	95	manual
1788382143645118358	1100000000	933Mhz	96	manual
1788382143675225194	1100000000	933Mhz	97	manual
1788382143713668872	1100000000	933Mhz	98	manual
1788382143767060343	1100000000	933Mhz	94	manual
1788382143798528309	1100000000	933Mhz	96	manual
1788382143829281564	1100000000	933Mhz	97	manual
1788382143864123299	1100000000	933Mhz	98	manual
1788382143897924775	1100000000	933Mhz	88	manual
1788382143932766160	1100000000	933Mhz	89	manual
1788382143961729480	1100000000	933Mhz	92	manual
1788382143991199894	1100000000	933Mhz	94	manual
1788382144022583108	1100000000	933Mhz	96	manual
1788382144054695189	1100000000	933Mhz	93	manual
1788382144088690482	1100000000	933Mhz	95	manual
1788382144119277822	1100000000	933Mhz	96	manual
1788382144152086037	1100000000	933Mhz	97	manual
1788382144187845407	1100000000	933Mhz	98	manual
1788382144219051063	1100000000	933Mhz	95	manual
1788382144252693756	1100000000	933Mhz	96	manual
1788382144284289093	1100000000	933Mhz	97	manual
1788382144315933694	1100000000	933Mhz	98	manual
1788382144361281017	1100000000	933Mhz	95	manual
1788382144391674979	1100000000	933Mhz	96	manual
1788382144421416919	1100000000	933Mhz	97	manual
1788382144450474247	1100000000	933Mhz	98	manual
1788382144480116348	1100000000	933Mhz	98	manual
1788382144511603920	1100000000	933Mhz	96	manual
1788382144543962059	1100000000	933Mhz	97	manual
1788382144579315587	1100000000	933Mhz	97	manual
1788382144608837048	1100000000	933Mhz	98	manual
1788382144637414473	1100000000	933Mhz	98	manual
1788382144666119060	1100000000	933Mhz	96	manual
1788382144696020825	1100000000	933Mhz	97	manual
1788382144727295171	1100000000	933Mhz	98	manual
1788382144758353086	1100000000	933Mhz	98	manual
1788382144796246016	1100000000	933Mhz	95	manual
1788382144831458335	1100000000	933Mhz	96	manual
1788382144862163228	1100000000	933Mhz	97	manual
1788382144893137393	1100000000	933Mhz	98	manual
1788382144931375750	1100000000	933Mhz	98	manual
1788382144965005298	1100000000	933Mhz	96	manual
1788382144995175514	1100000000	933Mhz	97	manual
1788382145024174851	1100000000	933Mhz	98	manual
1788382145065768782	1100000000	933Mhz	98	manual
1788382145098198125	1100000000	933Mhz	96	manual
1788382145133528859	1100000000	933Mhz	97	manual
1788382145164344151	1100000000	933Mhz	97	manual
1788382145196488633	1100000000	933Mhz	98	manual
1788382145228528294	1100000000	933Mhz	90	manual
1788382145270883574	1100000000	933Mhz	89	manual
1788382145300413601	1100000000	933Mhz	92	manual
1788382145332555557	1100000000	933Mhz	94	manual
1788382145363004953	1100000000	933Mhz	95	manual
1788382145396698823	1100000000	933Mhz	89	manual
1788382145434938451	1100000000	933Mhz	92	manual
1788382145471677765	1100000000	933Mhz	94	manual
1788382145503116443	1100000000	933Mhz	96	manual
1788382145539054152	1100000000	933Mhz	97	manual
1788382145578332497	1100000000	933Mhz	95	manual
1788382145609347719	1100000000	933Mhz	96	manual
1788382145639120378	1100000000	933Mhz	97	manual
1788382145670380877	1100000000	933Mhz	98	manual
1788382145702995002	1100000000	933Mhz	95	manual
1788382145741515936	1100000000	933Mhz	96	manual
1788382145772847531	1100000000	933Mhz	97	manual
1788382145810762431	1100000000	933Mhz	98	manual
1788382145864961255	1100000000	933Mhz	93	manual
1788382145905672787	1100000000	1067Mhz	95	manual
1788382145947408287	1100000000	1067Mhz	97	manual
1788382145991622003	1100000000	933Mhz	98	manual
1788382146024588748	1100000000	933Mhz	94	manual
1788382146053493013	1100000000	933Mhz	95	manual
1788382146081989173	1100000000	933Mhz	97	manual
1788382146112685578	1100000000	933Mhz	97	manual
1788382146142034209	1100000000	933Mhz	98	manual
1788382146178108837	1100000000	933Mhz	96	manual
1788382146211069110	1100000000	933Mhz	97	manual
1788382146242286777	1100000000	933Mhz	98	manual
1788382146282990453	1100000000	933Mhz	98	manual
1788382146316517394	1100000000	933Mhz	96	manual
1788382146351942987	1100000000	933Mhz	97	manual
1788382146385647856	1100000000	933Mhz	98	manual
1788382146414028976	1100000000	933Mhz	98	manual
1788382146445651825	1100000000	933Mhz	95	manual
1788382146482802600	1100000000	933Mhz	96	manual
1788382146511723337	1100000000	933Mhz	97	manual
1788382146550742187	1100000000	933Mhz	98	manual
1788382146604391865	1100000000	933Mhz	95	manual
1788382146635736844	1100000000	933Mhz	96	manual
1788382146666495128	1100000000	933Mhz	97	manual
1788382146699617198	1100000000	933Mhz	98	manual
1788382146731316662	1100000000	933Mhz	98	manual
1788382146767811951	1100000000	933Mhz	96	manual
1788382146796575268	1100000000	933Mhz	97	manual
1788382146825848515	1100000000	933Mhz	97	manual
1788382146856221906	1100000000	933Mhz	98	manual
1788382146897884927	1100000000	933Mhz	86	manual
1788382146938511757	1100000000	933Mhz	89	manual
1788382146968616416	1100000000	933Mhz	92	manual
1788382147006479447	1100000000	933Mhz	95	manual
1788382147045717373	1100000000	933Mhz	96	manual
1788382147075157227	1100000000	933Mhz	93	manual
1788382147107994465	1100000000	933Mhz	95	manual
1788382147137568584	1100000000	933Mhz	96	manual
1788382147167299752	1100000000	933Mhz	97	manual
1788382147196857300	1100000000	933Mhz	98	manual
1788382147230895823	1100000000	933Mhz	96	manual
1788382147261969175	1100000000	933Mhz	97	manual
1788382147293483415	1100000000	933Mhz	97	manual
1788382147338386080	1100000000	933Mhz	98	manual
1788382147372694767	1100000000	933Mhz	95	manual
1788382147407181092	1100000000	933Mhz	96	manual
1788382147439429169	1100000000	933Mhz	97	manual
1788382147469538517	1100000000	933Mhz	98	manual
1788382147519586460	1100000000	933Mhz	95	manual
1788382147554269991	1100000000	933Mhz	96	manual
1788382147584759131	1100000000	933Mhz	97	manual
1788382147614498896	1100000000	933Mhz	98	manual
1788382147645516411	1100000000	933Mhz	98	manual
1788382147677688043	1100000000	933Mhz	96	manual
1788382147707026503	1100000000	933Mhz	97	manual
1788382147738018490	1100000000	933Mhz	98	manual
1788382147768580710	1100000000	933Mhz	98	manual
1788382147809061801	1100000000	933Mhz	93	manual
1788382147838708819	1100000000	933Mhz	95	manual
1788382147876151700	1100000000	933Mhz	96	manual
1788382147904938110	1100000000	933Mhz	97	manual
1788382147939149753	1100000000	933Mhz	97	manual
1788382147994319632	1100000000	933Mhz	95	manual
1788382148026861146	1100000000	933Mhz	96	manual
1788382148061106012	1100000000	933Mhz	97	manual
1788382148094317210	1100000000	933Mhz	91	manual
1788382148135665971	1100000000	933Mhz	87	manual
1788382148168386456	1100000000	933Mhz	91	manual
1788382148208271693	1100000000	933Mhz	94	manual
1788382148244637383	1100000000	933Mhz	95	manual
1788382148279547384	1100000000	933Mhz	94	manual
1788382148308779782	1100000000	933Mhz	96	manual
1788382148353817051	1100000000	933Mhz	97	manual
1788382148394896700	1100000000	933Mhz	98	manual
1788382148446383931	1100000000	933Mhz	96	manual
1788382148478807281	1100000000	933Mhz	97	manual
1788382148515994514	1100000000	933Mhz	98	manual
1788382148559497073	1100000000	933Mhz	93	manual
1788382148595315022	1100000000	933Mhz	94	manual
1788382148626594244	1100000000	933Mhz	95	manual
1788382148658604297	1100000000	933Mhz	96	manual
1788382148691777163	1100000000	933Mhz	97	manual
1788382148723391303	1100000000	933Mhz	94	manual
1788382148754470084	1100000000	933Mhz	95	manual
1788382148785761219	1100000000	933Mhz	97	manual
1788382148821823342	1100000000	933Mhz	97	manual
1788382148854908892	1100000000	933Mhz	98	manual
1788382148908845733	1100000000	933Mhz	97	manual
1788382148944872108	1100000000	933Mhz	98	manual
1788382148975810582	1100000000	933Mhz	98	manual
1788382149021783982	1100000000	933Mhz	96	manual
1788382149074516721	1100000000	933Mhz	97	manual
1788382149116397113	1100000000	933Mhz	98	manual
1788382149158278366	1100000000	933Mhz	92	manual
1788382149194018646	1100000000	933Mhz	91	manual
1788382149233170446	1100000000	933Mhz	94	manual
1788382149275024458	1100000000	933Mhz	95	manual
1788382149317668422	1100000000	933Mhz	92	manual
1788382149350692253	1100000000	933Mhz	87	manual
1788382149390416683	1100000000	933Mhz	91	manual
1788382149441122386	1100000000	1067Mhz	94	manual
1788382149484212690	1100000000	933Mhz	88	manual
1788382149524076625	1100000000	933Mhz	80	manual
1788382149559350557	1100000000	933Mhz	86	manual
1788382149593905962	1100000000	933Mhz	90	manual
1788382149633895677	1100000000	933Mhz	93	manual
1788382149667261809	1100000000	933Mhz	90	manual
1788382149701620771	1100000000	933Mhz	93	manual
1788382149730803183	1100000000	933Mhz	95	manual
1788382149767234597	1100000000	933Mhz	96	manual
1788382149801529928	1100000000	933Mhz	97	manual
1788382149832148934	1100000000	933Mhz	96	manual
1788382149869801431	1100000000	933Mhz	97	manual
1788382149899234781	1100000000	933Mhz	98	manual
1788382149937407228	1100000000	933Mhz	98	manual
1788382149978761970	1100000000	933Mhz	96	manual
1788382150013111343	1100000000	933Mhz	97	manual
1788382150050715507	1100000000	933Mhz	98	manual
1788382150119859058	1100000000	933Mhz	55	manual
1788382150191830570	1100000000	933Mhz	37	manual
1788382150230278780	1100000000	1067Mhz	28	manual
1788382150261397456	1100000000	1067Mhz	19	manual
1788382150303152258	1100000000	1067Mhz	15	manual
1788382150332540872	1100000000	1067Mhz	13	manual
1788382150361846668	1100000000	1067Mhz	10	manual
1788382150392431408	1100000000	1067Mhz	8	manual
1788382150425022876	1100000000	933Mhz	6	manual
1788382150456432525	1100000000	933Mhz	5	manual
1788382150487058985	1100000000	933Mhz	4	manual
1788382150528213885	1100000000	933Mhz	5	manual
1788382150572965548	1100000000	933Mhz	4	manual
1788382150608694475	1100000000	933Mhz	4	manual
1788382150640230816	1100000000	933Mhz	3	manual
1788382150672845668	1100000000	933Mhz	3	manual
1788382150703019937	1100000000	933Mhz	3	manual
1788382150738954114	1100000000	933Mhz	3	manual
1788382150779695067	1100000000	933Mhz	2	manual
1788382150811665714	1100000000	933Mhz	2	manual
1788382150843660266	1100000000	933Mhz	2	manual
1788382150875763174	1100000000	933Mhz	3	manual
1788382150906611766	1100000000	933Mhz	2	manual
1788382150943425156	1100000000	933Mhz	2	manual
1788382150995748606	1100000000	933Mhz	2	manual
1788382151031105474	1100000000	933Mhz	3	manual
1788382151073590985	1100000000	933Mhz	4	manual
1788382151140380966	1100000000	933Mhz	4	manual
1788382151180643799	1100000000	933Mhz	5	manual
1788382151247017508	1100000000	933Mhz	5	manual
1788382151280793128	1100000000	933Mhz	5	manual
1788382151321348497	1100000000	933Mhz	4	manual
1788382151363031010	1100000000	933Mhz	4	manual
1788382151397419706	1100000000	933Mhz	4	manual
1788382151428874020	1100000000	933Mhz	3	manual
1788382151461380465	1100000000	933Mhz	3	manual
1788382151529893875	1100000000	933Mhz	3	manual
1788382151567808149	1100000000	933Mhz	3	manual
1788382151607958718	1100000000	933Mhz	3	manual
1788382151688220700	1100000000	1067Mhz	5	manual
1788382151744163815	1100000000	933Mhz	4	manual
1788382151792919004	1100000000	1067Mhz	3	manual
1788382151838767383	1100000000	1067Mhz	3	manual
1788382151868723997	1100000000	933Mhz	4	manual
1788382151899907496	1100000000	933Mhz	6	manual
1788382151946207013	1100000000	1067Mhz	14	manual
1788382152004593646	1100000000	933Mhz	18	manual
1788382152045288089	1100000000	933Mhz	19	manual
1788382152085554176	1100000000	933Mhz	20	manual
1788382152124410752	1100000000	1067Mhz	22	manual
1788382152162605208	1100000000	933Mhz	23	manual
1788382152201556063	1100000000	933Mhz	22	manual
1788382152240386399	1100000000	933Mhz	23	manual
1788382152275305533	1100000000	933Mhz	24	manual
1788382152312775371	1100000000	1067Mhz	22	manual
1788382152353853182	1100000000	933Mhz	24	manual
1788382152389044495	1100000000	933Mhz	25	manual
1788382152449434488	1100000000	933Mhz	20	manual
1788382152490525706	1100000000	1067Mhz	21	manual
1788382152535547822	1100000000	1067Mhz	21	manual
1788382152578967238	1100000000	933Mhz	22	manual
1788382152637141597	1100000000	933Mhz	21	manual
1788382152673167908	1100000000	933Mhz	20	manual
1788382152711630915	1100000000	933Mhz	18	manual
1788382152750652043	1100000000	933Mhz	17	manual
1788382152782372933	1100000000	933Mhz	17	manual
1788382152824464945	1100000000	1067Mhz	18	manual
1788382152857951143	1100000000	1067Mhz	19	manual
1788382152890419254	1100000000	933Mhz	20	manual
1788382152930884390	1100000000	933Mhz	20	manual
1788382152968219542	1100000000	933Mhz	21	manual
1788382153015376298	1100000000	1067Mhz	20	manual
1788382153068344771	1100000000	1067Mhz	21	manual
1788382153123251070	1100000000	933Mhz	19	manual
1788382153163903341	1100000000	933Mhz	19	manual
1788382153200420055	1100000000	933Mhz	20	manual
1788382153243904454	1100000000	933Mhz	20	manual
1788382153277021479	1100000000	933Mhz	21	manual
1788382153331960541	1100000000	933Mhz	20	manual
1788382153366529629	1100000000	933Mhz	20	manual
1788382153410325571	1100000000	933Mhz	19	manual
1788382153441867469	1100000000	1067Mhz	21	manual
1788382153479748588	1100000000	933Mhz	21	manual
1788382153519035602	1100000000	933Mhz	20	manual
1788382153557427813	1100000000	933Mhz	20	manual
1788382153592310808	1100000000	933Mhz	20	manual
1788382153629726612	1100000000	1067Mhz	20	manual
1788382153670010903	1100000000	1067Mhz	15	manual
1788382153703821768	1100000000	1067Mhz	12	manual
1788382153740534975	1100000000	1067Mhz	9	manual
1788382153778109661	1100000000	1067Mhz	7	manual
1788382153812347379	1100000000	933Mhz	6	manual
1788382153845150657	1100000000	933Mhz	21	manual
1788382153877280334	1100000000	933Mhz	41	manual
1788382153911035533	1100000000	933Mhz	56	manual
1788382153941015681	1100000000	933Mhz	69	manual
1788382153999822831	1100000000	933Mhz	76	manual
1788382154048764452	1100000000	933Mhz	83	manual
1788382154080403344	1100000000	933Mhz	87	manual
1788382154115335742	1100000000	933Mhz	91	manual
1788382154155676630	1100000000	933Mhz	89	manual
1788382154188802121	1100000000	933Mhz	92	manual
1788382154221152597	1100000000	933Mhz	94	manual
1788382154253329743	1100000000	933Mhz	96	manual
1788382154285170149	1100000000	933Mhz	97	manual
1788382154317503122	1100000000	933Mhz	94	manual
1788382154353108019	1100000000	933Mhz	95	manual
1788382154383150755	1100000000	933Mhz	96	manual
1788382154416022272	1100000000	933Mhz	97	manual
1788382154445905294	1100000000	933Mhz	94	manual
1788382154486146522	1100000000	933Mhz	95	manual
1788382154519037316	1100000000	933Mhz	96	manual
1788382154549534907	1100000000	933Mhz	97	manual
1788382154582874084	1100000000	933Mhz	98	manual
1788382154620612381	1100000000	933Mhz	95	manual
1788382154650144515	1100000000	933Mhz	96	manual
1788382154679425802	1100000000	933Mhz	97	manual
1788382154709609506	1100000000	933Mhz	98	manual
1788382154740264066	1100000000	933Mhz	98	manual
1788382154770228132	1100000000	933Mhz	95	manual
1788382154799794130	1100000000	933Mhz	97	manual
1788382154845254438	1100000000	933Mhz	98	manual
1788382154887134483	1100000000	933Mhz	95	manual
1788382154931634544	1100000000	933Mhz	96	manual
1788382154966714032	1100000000	933Mhz	97	manual
1788382154999963368	1100000000	933Mhz	98	manual
1788382155030139276	1100000000	933Mhz	98	manual
1788382155060915487	1100000000	933Mhz	95	manual
1788382155089578337	1100000000	933Mhz	96	manual
1788382155121726277	1100000000	933Mhz	97	manual
1788382155153143136	1100000000	933Mhz	98	manual
1788382155184851009	1100000000	933Mhz	98	manual
1788382155214545401	1100000000	933Mhz	96	manual
1788382155243858868	1100000000	933Mhz	97	manual
1788382155277017591	1100000000	933Mhz	97	manual
1788382155310251898	1100000000	933Mhz	98	manual
1788382155344127335	1100000000	933Mhz	96	manual
1788382155378463458	1100000000	933Mhz	97	manual
1788382155410975230	1100000000	933Mhz	97	manual
1788382155445048412	1100000000	933Mhz	98	manual
1788382155477194559	1100000000	933Mhz	98	manual
1788382155506251619	1100000000	933Mhz	96	manual
1788382155541368768	1100000000	933Mhz	97	manual
1788382155572699773	1100000000	933Mhz	98	manual
1788382155605690377	1100000000	933Mhz	98	manual
1788382155643626558	1100000000	933Mhz	96	manual
1788382155674280717	1100000000	933Mhz	97	manual
1788382155703179084	1100000000	933Mhz	97	manual
1788382155738241870	1100000000	933Mhz	98	manual
1788382155774272967	1100000000	933Mhz	98	manual
1788382155803405310	1100000000	933Mhz	95	manual
1788382155838710196	1100000000	933Mhz	96	manual
1788382155868752781	1100000000	933Mhz	97	manual
1788382155904498987	1100000000	933Mhz	98	manual
1788382155966339706	1100000000	933Mhz	91	manual
1788382155999470736	1100000000	933Mhz	93	manual
1788382156028487899	1100000000	933Mhz	95	manual
1788382156060934737	1100000000	933Mhz	96	manual
1788382156092504597	1100000000	933Mhz	90	manual
1788382156132835413	1100000000	933Mhz	92	manual
1788382156161480508	1100000000	933Mhz	94	manual
1788382156195001680	1100000000	933Mhz	96	manual
1788382156230707538	1100000000	933Mhz	97	manual
1788382156260888766	1100000000	933Mhz	93	manual
1788382156290372226	1100000000	933Mhz	95	manual
1788382156319535647	1100000000	933Mhz	96	manual
1788382156355007911	1100000000	933Mhz	97	manual
1788382156385199779	1100000000	933Mhz	98	manual
1788382156420512359	1100000000	933Mhz	95	manual
1788382156451750447	1100000000	933Mhz	96	manual
1788382156481404361	1100000000	933Mhz	97	manual
1788382156510415613	1100000000	933Mhz	98	manual
1788382156545663290	1100000000	933Mhz	94	manual
1788382156579052500	1100000000	933Mhz	95	manual
1788382156607885373	1100000000	933Mhz	97	manual
1788382156640124846	1100000000	933Mhz	97	manual
1788382156673023684	1100000000	933Mhz	98	manual
1788382156704537637	1100000000	933Mhz	94	manual
1788382156734314656	1100000000	933Mhz	96	manual
1788382156767797284	1100000000	933Mhz	97	manual
1788382156797110300	1100000000	933Mhz	98	manual
1788382156826912958	1100000000	933Mhz	98	manual
1788382156859614580	1100000000	933Mhz	96	manual
1788382156893263605	1100000000	933Mhz	97	manual
1788382156926246473	1100000000	933Mhz	98	manual
1788382156957408106	1100000000	933Mhz	98	manual
1788382156997094296	1100000000	933Mhz	90	manual
1788382157028630591	1100000000	933Mhz	92	manual
1788382157059405938	1100000000	933Mhz	94	manual
1788382157092181300	1100000000	933Mhz	96	manual
1788382157133230342	1100000000	933Mhz	97	manual
1788382157165323777	1100000000	933Mhz	95	manual
1788382157194023966	1100000000	933Mhz	96	manual
1788382157227697577	1100000000	933Mhz	97	manual
1788382157259500409	1100000000	933Mhz	98	manual
1788382157292236757	1100000000	933Mhz	95	manual
1788382157338790892	1100000000	933Mhz	96	manual
1788382157368880274	1100000000	933Mhz	97	manual
1788382157402394822	1100000000	933Mhz	98	manual
1788382157439892067	1100000000	933Mhz	94	manual
1788382157472415851	1100000000	933Mhz	96	manual
1788382157505943344	1100000000	933Mhz	97	manual
1788382157538589169	1100000000	933Mhz	98	manual
1788382157570489427	1100000000	933Mhz	98	manual
1788382157603375309	1100000000	933Mhz	91	manual
1788382157635657202	1100000000	933Mhz	94	manual
1788382157666514836	1100000000	933Mhz	95	manual
1788382157701510923	1100000000	933Mhz	97	manual
1788382157757463267	1100000000	933Mhz	95	manual
1788382157798792171	1100000000	933Mhz	97	manual
1788382157841540386	1100000000	933Mhz	98	manual
1788382157885197860	1100000000	933Mhz	98	manual
1788382157916234074	1100000000	933Mhz	95	manual
1788382157952462034	1100000000	933Mhz	96	manual
1788382157988714220	1100000000	933Mhz	98	manual
1788382158043478113	1100000000	933Mhz	82	manual
1788382158087541247	1100000000	933Mhz	80	manual
1788382158133390821	1100000000	933Mhz	88	manual
1788382158180357700	1100000000	933Mhz	92	manual
1788382158223715433	1100000000	933Mhz	83	manual
1788382158258748730	1100000000	933Mhz	83	manual
1788382158297263038	1100000000	933Mhz	88	manual
1788382158338861084	1100000000	933Mhz	93	manual
1788382158388533360	1100000000	1067Mhz	88	manual
1788382158422421768	1100000000	933Mhz	90	manual
1788382158460627771	1100000000	933Mhz	94	manual
1788382158508011673	1100000000	933Mhz	96	manual
1788382158559358655	1100000000	933Mhz	82	manual
1788382158594539823	1100000000	933Mhz	87	manual
1788382158632070140	1100000000	933Mhz	91	manual
1788382158665664489	1100000000	933Mhz	93	manual
1788382158698544269	1100000000	933Mhz	95	manual
1788382158729068448	1100000000	933Mhz	93	manual
1788382158783409164	1100000000	933Mhz	95	manual
1788382158886939148	1100000000	933Mhz	63	manual
1788382158965352691	1100000000	933Mhz	68	manual
1788382159042655860	1100000000	933Mhz	73	manual
1788382159165309561	1100000000	933Mhz	45	manual
1788382159227839014	1100000000	933Mhz	68	manual
1788382159309810994	1100000000	933Mhz	81	manual
1788382159374986652	1100000000	933Mhz	85	manual
1788382159419764045	1100000000	933Mhz	90	manual
1788382159462909743	1100000000	1067Mhz	93	manual
1788382159496600535	1100000000	933Mhz	89	manual
1788382159529591636	1100000000	933Mhz	84	manual
1788382159569856364	1100000000	933Mhz	89	manual
1788382159605867610	1100000000	933Mhz	93	manual
1788382159658305746	1100000000	933Mhz	69	manual
1788382159727907514	1100000000	933Mhz	82	manual
1788382159786240394	1100000000	933Mhz	74	manual
1788382159867550765	1100000000	933Mhz	69	manual
1788382159923350817	1100000000	933Mhz	84	manual
1788382160017888852	1100000000	933Mhz	90	manual
1788382160098396314	1100000000	933Mhz	94	manual
1788382160155777653	1100000000	933Mhz	95	manual
1788382160246711890	1100000000	933Mhz	96	manual
1788382160304300713	1100000000	933Mhz	97	manual
1788382160347212115	1100000000	933Mhz	96	manual
1788382160379740575	1100000000	933Mhz	76	manual
1788382160437304180	1100000000	933Mhz	85	manual
1788382160484807447	1100000000	933Mhz	75	manual
1788382160592404152	1100000000	933Mhz	73	manual
1788382160666888116	1100000000	933Mhz	82	manual
1788382160710227472	1100000000	933Mhz	88	manual
1788382160754402307	1100000000	933Mhz	62	manual
1788382160815593964	1100000000	933Mhz	72	manual
1788382160874490956	1100000000	933Mhz	85	manual
1788382160937490522	1100000000	933Mhz	72	manual
1788382160996117710	1100000000	933Mhz	77	manual
1788382161036625629	1100000000	933Mhz	84	manual
1788382161074181141	1100000000	933Mhz	90	manual
1788382161126213663	1100000000	933Mhz	78	manual
1788382161164246864	1100000000	933Mhz	79	manual
1788382161200829526	1100000000	933Mhz	85	manual
1788382161237518820	1100000000	933Mhz	90	manual
1788382161283237912	1100000000	933Mhz	88	manual
1788382161327923157	1100000000	933Mhz	87	manual
1788382161362430601	1100000000	933Mhz	92	manual
1788382161413818537	1100000000	933Mhz	95	manual
1788382161483009289	1100000000	933Mhz	57	manual
1788382161567793916	1100000000	933Mhz	75	manual
1788382161603276655	1100000000	933Mhz	84	manual
1788382161649412580	1100000000	933Mhz	89	manual
1788382161699543515	1100000000	933Mhz	90	manual
1788382161744015795	1100000000	933Mhz	93	manual
1788382161789254583	1100000000	933Mhz	96	manual
1788382161834432576	1100000000	933Mhz	94	manual
1788382161873756312	1100000000	933Mhz	96	manual
1788382161917886381	1100000000	933Mhz	97	manual
1788382161953331548	1100000000	933Mhz	98	manual
1788382161991739372	1100000000	933Mhz	85	manual
1788382162047931806	1100000000	933Mhz	89	manual
1788382162080801895	1100000000	933Mhz	93	manual
1788382162129886758	1100000000	933Mhz	95	manual
1788382162167383618	1100000000	933Mhz	89	manual
1788382162203540048	1100000000	933Mhz	93	manual
1788382162245759661	1100000000	933Mhz	95	manual
1788382162287626404	1100000000	933Mhz	96	manual
1788382162323874228	1100000000	933Mhz	94	manual
1788382162355752469	1100000000	933Mhz	96	manual
1788382162412264181	1100000000	933Mhz	97	manual
1788382162449571019	1100000000	933Mhz	95	manual
1788382162492965287	1100000000	933Mhz	96	manual
1788382162525145604	1100000000	933Mhz	97	manual
1788382162560013863	1100000000	933Mhz	98	manual
1788382162593023527	1100000000	933Mhz	91	manual
1788382162648137479	1100000000	933Mhz	90	manual
1788382162682853509	1100000000	933Mhz	93	manual
1788382162715054956	1100000000	933Mhz	95	manual
1788382162767109148	1100000000	933Mhz	93	manual
1788382162809419203	1100000000	933Mhz	95	manual
1788382162841857781	1100000000	933Mhz	97	manual
1788382162883620075	1100000000	933Mhz	98	manual
1788382162935957846	1100000000	933Mhz	92	manual
1788382162970470990	1100000000	933Mhz	96	manual
1788382163049256251	1100000000	933Mhz	97	manual
1788382163084790106	1100000000	933Mhz	95	manual
1788382163117152498	1100000000	933Mhz	97	manual
1788382163160305356	1100000000	933Mhz	98	manual
1788382163203520702	1100000000	933Mhz	98	manual
1788382163239872864	1100000000	933Mhz	95	manual
1788382163322663042	1100000000	933Mhz	97	manual
1788382163378541638	1100000000	933Mhz	91	manual
1788382163413493185	1100000000	933Mhz	89	manual
1788382163448659150	1100000000	933Mhz	92	manual
1788382163487898694	1100000000	933Mhz	95	manual
1788382163529809950	1100000000	933Mhz	89	manual
1788382163581643431	1100000000	933Mhz	93	manual
1788382163618956130	1100000000	933Mhz	95	manual
1788382163655118079	1100000000	933Mhz	96	manual
1788382163696478437	1100000000	933Mhz	94	manual
1788382163731011629	1100000000	933Mhz	95	manual
1788382163760644809	1100000000	933Mhz	96	manual
1788382163794305851	1100000000	933Mhz	97	manual
1788382163825078849	1100000000	933Mhz	95	manual
1788382163865910271	1100000000	933Mhz	95	manual
1788382163902766612	1100000000	933Mhz	96	manual
1788382163935827172	1100000000	933Mhz	97	manual
1788382163968465959	1100000000	933Mhz	98	manual
1788382164005879610	1100000000	933Mhz	95	manual
1788382164035276329	1100000000	933Mhz	96	manual
1788382164070077038	1100000000	933Mhz	97	manual
1788382164104828724	1100000000	933Mhz	98	manual
1788382164140380262	1100000000	933Mhz	95	manual
1788382164190557361	1100000000	933Mhz	97	manual
1788382164220667277	1100000000	933Mhz	97	manual
1788382164253751411	1100000000	933Mhz	98	manual
1788382164289542434	1100000000	933Mhz	70	manual
1788382164344333981	1100000000	933Mhz	50	manual
1788382164373802206	1100000000	933Mhz	38	manual
1788382164406035512	1100000000	933Mhz	26	manual
1788382164441255589	1100000000	933Mhz	19	manual
1788382164480182266	400000000	933Mhz	14	auto
1788382164516168661	400000000	933Mhz	11	auto
1788382164552471688	400000000	933Mhz	10	auto
1788382164582715289	400000000	933Mhz	8	auto
1788382164616907581	400000000	933Mhz	7	auto
1788382164652072102	400000000	933Mhz	5	auto
1788382164691819080	400000000	933Mhz	5	auto
1788382164726609039	400000000	933Mhz	4	auto
1788382164757337241	400000000	933Mhz	4	auto
1788382164800948190	400000000	933Mhz	4	auto
1788382164832098786	400000000	933Mhz	4	auto
1788382164862094885	400000000	933Mhz	4	auto
1788382164893742156	400000000	933Mhz	3	auto
1788382164922365054	400000000	933Mhz	4	auto
1788382164953278228	400000000	933Mhz	3	auto
1788382164986094232	400000000	933Mhz	4	auto
1788382165019968358	400000000	933Mhz	6	auto
1788382165050397381	400000000	933Mhz	5	auto
1788382165080793941	400000000	933Mhz	5	auto
1788382165113713351	400000000	933Mhz	5	auto
1788382165150885801	400000000	933Mhz	5	auto
