key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2199509
monotonic_ns	package_uj	core_uj	sample_cost_ns
503222466080598	61704858620	7853350031	138866
503222516069827	61705707774	7853438222	133196
503222566070228	61706634911	7853543853	134087
503222616418432	61707487131	7853634028	200900
503222668081911	61708345622	7853727910	913664
503222716033187	61709271402	7853850798	85838
503222766077111	61710111995	7853938394	126693
503222816093524	61711035013	7854057163	145298
503222866102052	61711833891	7854127517	182687
503222916068212	61712652193	7854227213	128948
503222966085477	61713486729	7854306112	160065
503223025132063	61714432374	7854443694	18302172
503223066077848	61715379744	7854516764	143244
503223116137530	61716255065	7854605123	229873
503223166265529	61717123184	7854690019	208835
503223216073648	61717940402	7854776104	126203
503223266766277	61718863969	7854885825	826814
503223316052744	61719705387	7854980577	104081
503223366053569	61720620272	7855102778	106135
503223416051267	61721481189	7855195715	106947
503223466085943	61722265008	7855365811	85007
503223516103919	61722898505	7855651410	339326
503223566321053	61723452843	7855863023	288942
503223616120239	61724101064	7856106770	184410
503223666065875	61724715626	7856239057	132384
503223716119229	61725298206	7856382283	176796
503223769103766	61725784174	7856503264	2142108
503223816114593	61726074366	7856516661	106156
503223866044981	61726644832	7856595987	107338
503223916056889	61727038519	7856684056	125572
503223966062695	61727398791	7856698368	133396
503224016079803	61727789548	7856789382	148193
503224066044795	61728325348	7856826993	107358
503224116359601	61728755059	7856996967	174933
503224166073119	61729207565	7857030657	136381
503224216048590	61729750003	7857203881	108279
503224266099750	61730044940	7857241965	191333
503224316064763	61730271887	7857244132	150598
503224366051293	61730491404	7857245245	139718
503224416083229	61730810174	7857327211	167038
503224466073427	61731038907	7857329195	143254
503224515986973	61731262742	7857330751	68987
503224566589721	61731468435	7857331590	216770
503224616123331	61731716149	7857333055	152101
footer_sample_count	201
footer_unreadable_count	0
footer_achieved_period_ns	50000991
footer_first_monotonic_ns	503214615925061
footer_last_monotonic_ns	503224616123331
